d1716	Stokes was elected as Democrat in a special election to fill the vacancy thus caused. He was re-elected as a Democrat to the Fifty-fifth, Fifty-sixth and Fifty-seventh Congresses and served from November 3, 1896, until his death in Orangeburg, South Carolina, July 6, 1901. He was interred in Sunnyside Cemetery.
d1717	In 1740 he was presented to the rectory of Elveden, and in 1751 to that of Heringswell, both in Suffolk. Burton received pupils, and generally had three or four boarding in his house for instruction. He died at Bath on 3 November 1791, and was interred in the church of Walcot.
d1720	Hewetson never married. He died at Rome, where he was buried in the Protestant Cemetery.
d1722	Bianchi committed suicide in Hammersmith, London, in 1810, probably out of family troubles.
d1724	Givens died on December 8, 2009 at his home in Louisville, Kentucky.
d1725	Aston apparently freed himself from censure and rejoined the king's army and indeed is said to have suffered a second defeat from Brereton at Macclesfield in 1643. He was afterwards captured in a skirmish in Staffordshire. When in prison at Stafford he tried to escape, but the attempt was discovered by a soldier who struck him on the head. This and other wounds received in the war brought on a fever, of which he died at Stafford on 24 March 1645.
d1727	Mitchell died at his home in Milledgeville, Mount Nebo Plantation on April 22, 1837 and is buried at Memory Hill Cemetery of the same city.
d1728	Leo Rangell (October 1, 1913--May 28, 2011) was an American psychoanalyst and clinical professor of psychiatry at the University of California. He was also twice president of the International Psychoanalytical Association and the American Psychoanalytic Association, and was accorded the title ``Honorary President'' in 1997. Rangell died May 28, 2011 at the Ronald Reagan UCLA Medical Center in Los Angeles. He was 97.
d1729	Arnoldus Bloemers, born at Amsterdam in 1792, painted flowers, fruit, and animals. He was instructed by Antonie Piera, but principally imitated Van Huijsum. He died at the Hague in 1844. The Rotterdam Gallery has a flower-piece by him.
d1730	He died in 1243 in Banstead, Surrey, England and was buried at the church of the Black Friars in Holborn.
d1731	John Nichols returned to Raleigh, and served in the office of the collector of internal revenue from November 26 to December 17, 1893. He was later appointed United States commissioner for the eastern district of North Carolina on July 1, 1897, and served until his death in Raleigh in 1917. He is buried in Raleigh's Oakwood Cemetery.
d1733	Beaglehole died at the age of 59 in Wellington on October 23, 1965. He was survived by his wife Pearl and their four children.
d1734	Hammer was elected as a Democrat to the Sixty-seventh and to the four succeeding Congresses and served from March 4, 1921, until his death in Asheboro, North Carolina, September 26, 1930. He was interred in City Cemetery.
d1735	Firth died in September 1981 in Cottingley.
d1736	He was a delegate to the 1896 Republican National Convention and was appointed a member of the United States Civil Service Commission by President William McKinley January 18, 1898, and served until his death in Washington, D.C.
d1737	After his retirement Gabriel Guevrekian returned to France with his wife. He died 29 October 1970 in Antibes.
d1739	Leonard Doob died on March 29, 2000 in Hamden, Connecticut, predeceased by his wife, Eveline Bates Doob, and leaving his sons, Christopher, Anthony, and Nicholas, and grandchildren, Gabriella, Joshua and Crockett.
d1741	Peter von Scholten died on January 26, 1854 in Altona, Holstein (present day Germany), leaving little to his heirs.
d1742	Horwitt died at age 92 on June 13, 1990 of natural causes at his home in Stockbridge, Massachusetts.
d1743	Anna Blackburne was born at Orford Hall, Orford, Warrington, the daughter of Jane (born Ashton) and John Blackburne. Her father was a wealthy Cheshire salt dealer, who studied natural history and had famous greenhouses admired by Thomas Pennant (1726-1798). Inspired by her father, she devoted herself to study natural history in a more systematic way. To improve her understanding of the system developed by Carl von Linné (1707-1778), she learned Latin. She corresponded with Linné and Johann Reinhold Forster (1729-1798), who encouraged her to publish her entomological observations and devote herself to the museum of Oxford Hall. She enriched the collections by insect additions in particular thanks to specimens sent to her by Peter Simon Pallas (1741-1811). Her brother Ashton, who had gone to live in the United States of America, sent her many specimens, in particular birds, which were described by Pennant. She sent Linné specimens of birds and insects which were not described in his Systema Naturae. She died in Warrington. Johan Christian Fabricius (1745-1808), the pupil of Linné, dedicated the beetle Geotrupes blackburnii in 1781 to her. Dendroica fusca the Blackburnian Warbler, described by Philipp Ludwig Statius Müller (1725-1776) is also named in her honour.
d1745	Katz died at age 78 on April 18, 1997 in his home in Manhattan, due to cancer. He was survived by his wife and a brother.
d1749	Buti has been called the Bing Crosby and the ``Frank Sinatra of Italy'', because of his preference for the popular songs of the day over the more operatic-type songs. He retired in 1956 after having recorded 1574 songs. At the time, his was the most-recorded voice in Italian music history. His unique warm and melodic ``tenorino'' style of high quasi-falsetto phrasing sung in the ``mezzo voce'' made him an international success. He also starred in several Italian movies. He died at his home in Montelupo Fiorentino, in Tuscany, Italy at the age of 61.
d1751	In 1878-1880 worked in Trbovlje, by 1880 again in Hungary, in Lendava. In 1910, he retired in Lendavske Gorice, where he later died.
d1752	Yager served as governor until Wilson's presidency expired. He was succeeded by Emmet Montgomery Reily, an appointee of President Warren G. Harding. Yager returned to Kentucky, where he died in Pewee Valley at the age of 83.
d1753	These are the works by which Hone is best remembered. In preparing them he had the approval of Robert Southey and the assistance of Charles Lamb, but they were not financially successful, and Hone was lodged in King's Bench Prison for debt. Friends, however, again came to his assistance, and he was established in a coffee-house in Gracechurch Street; but this, like most of his business enterprises, ended in failure. Hone's attitude of mind had gradually changed to that of extreme devoutness, and during the latter years of his life, he became a follower of Rev Thomas Binney and preached in Binney's Weigh House Chapel, Eastcheap. In 1830 he edited Strutt's Sports and Pastimes of the people of England, and he contributed to the first number of the Penny Magazine. He was also for some years sub-editor of The Patriot. He died at Tottenham and is buried at Dr Watts' Walk in Abney Park Cemetery, Stoke Newington.
d1754	He died on April 11, 1994 in Teaneck at the age of 75.
d1755	Little is known of his later years except that he was made a baronet by the prince regent in 1813. His Historical Memoirs appeared in 1815. Both they and the Posthumous Memoirs (1836) are very readable and have real historical value. Wraxall believed that the Government of the day, furious at his truthfulness, was behind a libel action which sent him to prison for three months in 1816. Hence the posthumous publication of the later memoirs. He died suddenly at Dover on 7 November 1831, whilst travelling to Naples.
d1756	He died at Quebec City in 1853.
d1758	Hetzel died at age 73 on September 13, 2003 at his Squirrel Hill home in Pittsburgh and is buried at Homewood Cemetery.
d1761	Making other trips to Rome in 1782--3, 1786, and 1790, his collecting patterns improved, in 1783 acquiring the high quality Minerva from Palazzo Lante, but the outbreak of the French Revolutionary Wars put a pause to his collecting and transferred his attention to creating new buildings at Ince Blundell for his collections (though he did buy at the 1800 and 1801 English sales of Lord Cawdor and Lord Bessborough's collections). He also became the Liverpool Academy of Arts's first patron on its foundation in 1810 and was active in Liverpool public life (though unable to hold public office, as a Catholic). He died at Ince Blundell.
d1762	Martin was elected as a Democrat to the Sixty-fifth Congress and served from March 4, 1917, until his death in Chicago, Illinois, October 28, 1917. He was interred in Mount Olivet Cemetery.
d1763	Ceredig was married to Margaret, and they had two daughters. He died, following a long term illness, at Morriston Hospital,south Wales on 16 August 2011. Ioan Gruffudd, who played his son on Pobol y Cwm for ten years was one of those who paid tribute.
d1764	Torres y Rueda died April 22, 1649 in Mexico City. He was interred in the church of the convent of San Agustín. The Audiencia took up the government, pending the arrival of the new viceroy.
d1765	In 1881, Bleiweis was granted knighthood by Franz Joseph I of Austria, the Emperor of Austria. The same year, he died in Ljubljana and was buried in the St. Christopher Cemetery in the Bežigrad district of Ljubljana.
d1766	He started as an actor and playwright with the International Theatre Group and the Unity Theatre. In 1951 he married actress Jacqueline Sylvester, who collaborated with him on some of his plays. His plays were noted for their strong parts for female actors, such as in his one big success, The Killing of Sister George, starring Beryl Reid, which was later made into a film. As well as his own plays he made several translations and adaptations from his native German. He worked as Theatre Critic for The Sunday Telegraph between 1968 and 1978. After a long struggle with Parkinson's disease he died in London, 5 August 1996.
d1767	He died on 25 August 1636 in Goindwal. Guru Har Gobind personally performed the ceremonial cremation.
d1768	Saunders died in 1947 in Toronto, Ontario where she had lived for a number of years. She is buried in Mount Pleasant Cemetery in Toronto.
d1769	Drake was apprenticed to a doctor in York in 1780, and in 1786 proceeded to Edinburgh University, where he took his degree as M.D. in 1789. In 1790 he set up as a general practitioner at Sudbury, Suffolk, where he found an intimate friend in Dr. Mason Good (d. 1827). In 1792, Drake relocated to Hadleigh, where he died in 1836.
d1770	In the following years, he energetically pursued a number of freelance musical occupations, serving as critic, reviewer, journalist, and broadcaster. In this last, he was highly regarded and warmly commended by the BBC and other radio authorities during and after the war. He continued to serve as an editor and compiler of articles and works about music and its analysis and appreciation as well as publishing his own works. In the late war years, Foss began his study of Ralph Vaughan Williams, to which the composer himself contributed ``A Musical Autobiography''. Foss had been asked to assume the editorship of The Musical Times when he suffered a stroke following an operation. He died at the age of 54 at his home in London.
d1771	Returning to Siena, where he ultimately died, he afterwards worked at Parma, Bologna, and again at Rome. At Siena, he painted a S. Raimondo walking on the Sea for the church of the Dominicans. Vanni painted a Baptism of Constantine (1586-7) for the church of San Agostino in Siena. He painted a Christ appearing to St. Catherine for the chapel of il Refugio at the Santuario Cateriniano of Siena, and a Baptism (1587) for the former church of San Giovannino e Gennaro. He painted an Immaculate Conception (1588) for the Montalcino Cathedral and an Annunciation (1589) for the church of Santa Maria dei Servi in Siena. One of his pupils was Rutilio Manetti.
d1772	Ágoston Pável died on January 2, 1946 in Szombathely.
d1773	Ruby Hooper died on October 12, 2007 at Memorial Mission Hospital in Asheville, North Carolina. She was 83 years old.
d1775	Dequinha died on September 29, 1997 in Aracaju(Sergipe)
d1777	In 1875, Crowther joined Samuel Mitchell in an unsuccessful lead mine venture. That year he also returned to the Geraldton Municipal Council as its Chairman. He resigned from the council in 1876, but served on it again in 1878 and 1879. In 1881 he became the first Mayor of Geraldton. He also acted as Resident Magistrate and Chairman of Quarter Sessions for the district. He resigned as member for Greenough on 29 April 1887. When the Legislative Council became nominative on the advent of responsible government in December 1890, Crowther declined a nomination. He again declined a nomination in August 1893. He died, unmarried, at Geraldton on 17 March 1894.
d1779	Robertson died at his home in Palmers Green on 14 December 1955 aged 81 years.
d1780	Frank Marion died in 1963 in Stamford, Connecticut.
d1781	Giovan Battista Dell'Era, an Italian historical painter, was born at Treviglio in 1766. He was the son of a brazier, but his predilection for art induced him to go to Bergamo and become a pupil of Francesco Dagiù, called Capella. In 1785 he went to Rome, and there became intimate with Angelica Kauffmann, with whom he painted several pictures. He also copied for the Empress Catharine seven of the best pictures in the galleries of Rome. He died at Florence in 1798. His best work is the 'Fainting of Queen Esther,' in the church of Alzano Maggiore, near Bergamo.
d1782	In 1896 he examined the gold mines of South Africa and at the time of the Spanish-American War was detailed to serve as geologist on the staff of General Bell with the army in the Philippine Islands. He died on 20 April 1919 in Washington, D.C.
d1783	Alema Leota died at the age of 80 in Everett, Washington, on May 11, 2008. He died of complications of injuries sustained in a car accident which took place on December 25, 2007. He was survived by his companion, Ann Lyons; his son, Frank Minami; one granddaughter and two great-granddaughters, and a great many loving nieces and nephews.
d1784	Reitman was born in St. Paul, Minnesota to poor Russian Jewish immigrants in 1879, but grew up in Chicago. At the age of ten, he became a hobo, but returned to Chicago and worked in the Polyclinic Laboratory as a ``laboratory boy''. In 1900, he entered the College of Physicians and Surgeons in Chicago, completing his medical studies in 1904. During this time he was briefly married; he and his wife had a daughter together.
d1786	He moved to Jefferson City, Missouri, in 1925 and engaged in the real estate business until 1929, when he entered the brokerage business. Millspaugh was elected county judge of Jasper County, Missouri, in 1942 and was reelected in 1944 and 1946; he served until his death in Joplin, Missouri, July 8, 1947 at the age of 75 and was interred in Forest Grove Cemetery, Canton, Missouri.
d1787	Mark Clinton died in a Dublin nursing home on 23 December 2001, survived by his wife and six of his seven children.
d1788	Geraldine Hoff Doyle died on December 26, 2010 in Lansing, Michigan, due to complications from arthritis, aged 86. She is survived by her 5 children, 18 grandchildren and 25 great-grandchildren.
d1789	At Taunton he continued his academy; his most distinguished pupil was Henry Grove. Warren encouraged his students to read modern books and promoted biblical criticism. He was successful in his congregation at Paul's meeting; originally presbyterian, but it became congregationalist. He died at Taunton on 14 June 1706. His funeral sermon was preached by John Sprint of Milbournport. He was married and left issue. Christopher Taylor wrote a Latin epitaph for him.
d1790	Price was born in Hawthorn, South Australia; he died in Adelaide at the age of 58.
d1791	Eliza Newton died at Bellevue Hospital in New York in February 1882. She came to Bellevue the previous January from her residence at 131 East Twenty-Seventh Street. Her death was due to cirrhosis of the liver. Newton was around forty-five years old.
d1793	Ridley died on 25 November 1887 in London and was survived by two daughters. A silver candelabrum, presented to him by old South Australian colonists in 1861, is now at the Waite Agricultural Research Institute.
d1794	Cefai died on the 18th June 1996 at his home in Victoria, Gozo.
d1795	He died at the Queen Elizabeth Hospital in Charlottetown in 2006.
d1796	Williams became the Bishop of Waiapu in 1895, following his late father's career as his father had been the first bishop. Williams retired in 1909 when he found the job too difficult. He died at his home in Napier in 1916.
d1797	Some time in 1543 he was employed in unravelling the conspiracy against Thomas Cranmer, and in the same year was appointed to succeed William Paget as English ambassador at Paris. The expectation of war with France, however, led to his transference to Brussels, where he arrived 10 December 1543. While at Ghent in February 1544 his health began to fail. He died at Brussels some time in June 1544. After his death it was found that he had pawned plate belonging to the chapter at York, and the chapter had to redeem it.
d1799	He died at his winter home in Pasadena, California, aged 89, and is interred at San Gabriel Cemetery, San Gabriel, California.
d1800	Hughes was elected as a Democrat to the 73rd Congress (March 4, 1933-January 3, 1935), but chose not to seek renomination in 1934, resuming a post as sales manager in De Pere, Wisconsin. He died in a hospital at Rochester, Minnesota, on August 9, 1940 and was interred at Cady Cemetery in Lawrence, near De Pere.
d1801	The artist was killed at home in Vitebsk at night February 28/March 1, 1937. The circumstances of his murder remain unknown. There is speculation that he was murdered because of his connection to his former student, Marc Chagall.
d1803	Desoille's first writings in the 1930s built on the work of Freud, Pierre Janet, and Roland Dalbiez. He studied the relationship between symbolism, invention, and memory in his early works, underscoring the applicability of the directed waking dream method in exploring sublimation. In the 1940s, Desoille referenced Jung's collective unconscious and presented his own conception of the mind based on Freud's three instances. The transference identified by Freud, Desoille believed, could be expressed and resolved in the directed waking dream. Finally in the 1950s and 1960s, concomitant to his political affiliations, Desoille held to a Pavlovian conception of neurosis, based on reflexes, in what was termed a ``rational psychotherapy''. Those reflexes that are poorly adapted could be dissolved through the directed waking dream method, according to Desoille, and, starting in the imagination, new dynamic stereotypes could be formed. Desoille died at age 76 in Paris.
d1804	Ireton died at Georgetown University Hospital, aged 75.
d1805	Hubbard was elected to the Thirty-first Congress (March 4, 1849-March 3, 1851). He was an unsuccessful candidate for reelection in 1850 to the Thirty-second Congress. He served as delegate to the Southern Commercial Congress at Savannah, Georgia, in 1859. He served as presidential elector on the Breckinridge and Lane ticket in 1860. He served as member of the Confederate States House of Representatives 1861-1863. First Confederate States Commissioner of Indian Affairs 1863-1865. He moved to Spring Hill, Tennessee. He died at the home of his son in Pointe Coupee Parish, Louisiana, January 20, 1874. He was interred in Episcopal Church of the Nativity churchyard, Rosedale, Iberville Parish, Louisiana.
d1806	He died on 15 August 1994 in Jaipur.
d1807	Wolf was born 1904 in Prostějov, then part of the Austro-Hungarian empire and now part of the Czech Republic, the elder of two children of a furniture maker. He studied physics at Charles University in Prague, and then mathematics at Masaryk University in Brno under the supervision of Otakar Borůvka; he was awarded a doctorate in 1928. He then taught mathematics at the high school level until 1937, when he obtained a faculty position at Charles University. When the German army invaded Czechoslovakia in 1938, Wolf obtained an invitation to visit the Mittag-Leffler Institute in Sweden; he remained in Sweden as part of the underground resistance to the Germans until 1941 before emigrating to the United States. He taught at Macalester College for a year, and then joined the faculty of the University of California, Berkeley in 1942. At Berkeley, he was one of the co-founders of the Pacific Journal of Mathematics in 1951. He retired in 1972, but then moved to Guatemala where he helped to set up a graduate program in mathematics at the University of Valle. He died on August 12, 1989 in Berkeley.
d1808	Mary Lavin died in a Dublin nursing home on 25 March 1996. Her daughter Caroline Walsh was literary editor of the Irish Times from 1999-2011 and died on December 22, 2011.
d1810	Valerian Trifa died at the age of 72, in a Cascais hospital where he was undergoing emergency treatment for a heart attack.
d1812	He died at Cospicua, his home-town, on August 13, 1789, just a month after the beginning of the French Revolution. He was buried at the parish church at Cospicua.
d1813	She died in Aberdeen and was survived by her son Bill, 86, two grandchildren, nine great-grandchildren and thirteen great-great-grandchildren.
d1814	Amelia Elizabeth Walden was born in New York City on January 15, 1909. She graduated from Columbia University in 1934 and attended the American Academy of Dramatic Arts. From 1935 to 1945, she taught English and Dramatics at Norwalk High School in Connecticut. She married John William Harmon in 1946. Her first novel, Gateway, was published in 1946. Walden told her editor that she intended the novel for young people who lived at the gateway, on that middle ground between adolescence and adulthood. Walden claimed, ``I respond to young people because I remember my own adolescence so vividly -- and fondly. It was a period of total involvement, of enjoying life to the hilt.'' Walden wrote over 40 young adult novels. She died in 2002 in Westport, Connecticut. A collection of some of her literary manuscripts and correspondence with McGraw-Hill between 1954 and 1977 relating to book production is available for review in the Special Collections and University Archives of the University of Oregon Libraries.
d1815	In 1890 Aldous became the conductor of the Hamilton Philharmonic Society after the departure of Clarence Lucas. In 1894 he was appointed president of the Canadian Society of Musicians and in 1896 he became an examiner at the University of Toronto. He also contributed articles to the Organist's Quarterly Journal and The Violin during his career. He died in 1934 in Hamilton at the age of 80.
d1816	Here he became acquainted with scholars, and took pains to encourage Edmund Castell's Lexicon Heptaglotton, and Brian Walton's polyglot bible. In 1658 Charles II addressed a letter to him, requesting Cawton to defend him among the Dutch ministers. Cawton died at Rotterdam on 7 August 1659. His son, Thomas Cawton the younger, was known as an orientalist.
d1817	He died in jail at Northampton, where he was imprisoned for assaulting a constable. He was buried in St Giles's churchyard, Northampton.
d1818	Cadogan died at Wicken in 1890.
d1819	He died in 1896 in Baschurch, Shropshire, near Wales, and was buried in the churchyard at Llanyblodwel.
d1821	Manners and Moody retired to Ireland, where he died at Dundrum, County Dublin, aged 77.
d1823	Vincenzo La Scola died in 15 April 2011 in Mersin, Turkey due to a heart attack.
d1824	She was the daughter of Lewis Llewelyn Dillwyn, Liberal MP and owner of the Dillwyn Spelter Works at Swansea. Following her father's death, she managed the works herself. Her unorthodox appearance and lifestyle made her a well-known figure in the local community. She died in Swansea and was buried in the churchyard of St. Paul's, Sketty. Her house, Ty Glyn, still stands at West Cross, Swansea.
d1826	Gabb contracted a virulent form of malaria in Costa Rica. He returned to Philadelphia in 1876 and then traveled again to Santo Domingo with the intention of developing a promising mining claim. However, his declining health forced him back to Philadelphia, where he died on May 30, 1878. He was buried at Woodland Cemetery.
d1827	William J. Bresnan died on November 27, 2009, at his home in Greenwich, Connecticut, from complications due to cancer at the age of 75.
d1828	He died on July 19, 1977 in Bellevue, Washington.
d1829	Becoming more entrenched in the social world of Los Angeles and Hollywood as her fame grew, Morris befriended many in the show business community and counted Joan Crawford, Lucille Ball, Gypsy Rose Lee, Liberace, Joan Collins, Regis Philbin and author Harold Robbins, to name a few, as part of her inner circle. And so impressive were Morris' parties at both her Beverly Hills home and her Los Angeles showroom that Town & Country magazine wrote ``Certainly this was THE top party of the holiday season,'' referring to a 1966 soiree at Morris' 17-room manse. Many Hollywood film fans would have relished being at the Morris showroom in 1970 when Joan Crawford stopped in to look for artwork for her home. Morris offered the screen legend a Coca-Cola. The following day, 20 cases of Pepsi-Cola arrived at the Phyllis Morris showroom with a note from Crawford saying ``Pour all those Cokes down the drain.''
d1830	Father Dmitry Grigorieff died of cardiac arrest on December 8, 2007, at Sibley Memorial Hospital in Washington D.C. at the age of 89. His wife, Galina Grigorieff, had died in 1998. Father Grigorieff was a resident of Bethesda, Maryland.
d1833	He died at his home in Augusta on May 4, 1939, age 55.
d1834	McLennan's final acting role was in Prisoner Queen (2003), playing Mrs. Gelding. She died in England from the metastasized cancer, aged 66.
d1835	Trengrouse died at Helston on 14 February 1854; by his wife Mary, daughter of Samuel Jenken, he left issue three sons and five daughters. His widow (b. 9 September 1772) died at Helston on 27 March 1863.
d1836	Stewart was appointed police magistrate in 1881 and Registrar-General in 1883. In 1887 he was appointed Colonial Secretary and in he died in Hong Kong in 1889.
d1837	In May 2008, Shiell died at her Saskatoon home, aged 92.
d1838	He died at his home in Golders Green on 22 November 1923. His son, Henry George Thursfield, became a Rear-Admiral and later followed his father as naval correspondent for The Times between 1936 and 1952.
d1839	Allen served as president of the Burlington branch of the United States Bank from 1830 until the expiration of its charter in 1836. He resumed the practice of his profession in Highgate, where he died April 7, 1852. He was interred in Allen Cemetery in Burlington. -
d1840	Little is known of Lathom's personal life. In 1797 he married Diana Ganning, daughter of a wealthy Norfolk lawyer, and the pair had four children, three of which survived, a baby boy dying in infancy. However, despite Lathom's burgeoning literary career and his growing family, some unknown cause led him to leave Norwich in 1810 and end his literary career. Summers has speculated this is related to Lathom's homosexuality, but there is no evidence one way or the other. He did separate from his wife shortly after this however and was given two thousand pounds a year in his father's will on condition that he break all ties with his children. His wife was awarded sole guardianship over the children in 1815 and the children were later renamed with their mother's maiden name. Lathom appears to have travelled extensively, visiting New York and Philadelphia and attempting to publish two novels in 1820. He also travelled in France and Italy, eventually settling in rural Scotland with a the Rennie family, where he died in Aberdeenshire in 1832. He was buried under the name of 'Mr James Francis' in a plot in Fyvie churchyard belonging to the Rennie family.
d1841	Subsequent to serving his second mayoral term, Wood served again in the House of Representatives from 1863 to 1865, then again from 1867 until his death in Hot Springs, Arkansas.
d1842	Born in Boston, Massachusetts, USA, in 1864 (sometimes listed as 1865), he was the youngest child of deaf parents. He attended Phillips Academy, Andover, in the Class of 1884, but did not attend college. He married contralto Louise Dilworth Beatty in 1895. The couple had six children, including authors Anne Homer and Joy Homer. Sidney Homer died in 1953 in Winter Park, Florida. Sidney Homer's influence included his mentoring and supporting his nephew composer Samuel Barber. Scholarship on Homer was a particular focus of musicologist Harry Colin Thorpe.
d1843	Sarah Lyttelton died at Hagley on 13 April 1870 at the age of 82.
d1845	In 1721, Portland accepted the post of Governor of Jamaica, which was a not a very prestigious post, but accepted by him nonetheless after losing a huge amount of money in the South Sea Bubble the previous year. He died in office in 1726 at Spanish Town and his body was returned to England for burial.
d1846	Hosseus emigrated to Argentina and undertook botanical explorations of Patagonia from 1913-15, which resulted in numerous publications in botanical journals. He was appointed Professor of Botany at Cordoba University, Argentina, in 1916, and also served as Director of the Botanical Museum there until his retirement in 1946. Hosseus remained in Cordoba until his death in 1950. His herbarium specimens are housed at the Cordoba University.
d1847	Born in Richmond, Virginia, Caskie graduated from the University of Virginia in 1842, studied law and was admitted to the bar in around 1842, commencing practice in Richmond. He was the prosecuting attorney of Richmond from 1842 to 1846 and judge of the Richmond and Henrico circuits from 1846 to 1849. Caskie was elected a Democrat to the United States House of Representatives in 1850, serving from 1851 to 1859. After being unsuccessful for reelection in 1858, he resumed practicing law until his death in Richmond, Virginia on December 16, 1869. He was interred there in Hollywood Cemetery.
d1848	Ibrahim Coulibaly (24 February 1964 -- 27 April 2011) was a military and rebel leader in Côte d'Ivoire. A Staff Sargent in the Armed Forces of Côte d'Ivoire, Coulibaly had served since at least the early 1990s. As Côte d'Ivoire slid into communal conflict, Coulibaly joined the 1999 coup led by Robert Guéï. A second coup, following 2000 elections that made Laurent Gbagbo President, saw Coulibaly in a leadership position, after which he came into conflict with fellow military leader Guillaume Soro. During the ensuing eight years of division in the country, Coulibaly came into conflict with both sides, eventually returning to lead an Abidjan based militia supportive of Alassane Ouattara. Following the end of fighting, Coulibaly was killed in Abidjan by Ouattara's forces during an attempt to disarm his group. Known popularly as ``IB'', he was 47 years old at the time of his death.
d1849	He also produced an impressive number of sketches and drawings, in ink or crayon, as well as in watercolor, mainly landscapes and female figures, at the same time becoming much more popular both in his country and in Europe. He died in 1976 in Bucharest, leaving behind one of the richest selection of works ever put together by a Romanian artists.
d1850	He resided in the Spanish court for a long time and he had been sent by King Philip II of Spain in different missions. Francisco Mendoza de Bobadilla died in 1566 in Arcos de la Llana, near Burgos.
d1851	Rubino stood trial in Brussels in February 1903. At the trial Rubino was unrepentant and even boastful, declaring that he had hoped to be able to kill the King, Prince Albert, and a few of the clergy. During the trial Rubino often expounded anarchist doctrines which, he said, recognized neither laws nor judges. The jury found Rubino guilty and the court then sentenced him to life imprisonment. Rubino died on March 14, 1918 in Louvain prison in Belgium.
d1852	Ward died on August 6, 1832 in New York City.
d1853	Dr. Juan Hortensio Quijano (; June 10, 1884 -- April 3, 1952) was the Vice President of Argentina under President Juan Perón from 1946 until his 1952 death in Buenos Aires.
d1855	Fitzhugh Green and Margery were arrested for possession of opiates along with a private detective, Clemens P. Deisler and they pled guilty. He died on December 2, 1947, at the Danbury Hospital in Danbury, Connecticut.
d1856	He died 12 May 1943 in Richmond, Virginia, and was buried in Riverview Cemetery, Richmond.
d1857	He was born in Saint-Martory, Haute-Garonne, France, in 1853. He left his motherland in 1915, heading for Cuba where he would learn about the tobacco industry. In 1879 he immigrated to Mexico where he would later establish the cigarette factory known as El Buen Tono. He married Guadalupe de la Portilla in 1887 and fathered three children, Juan, Ernesto and Ana Maria. He died on March 5, 1915 in Paris, France.
d1861	Alexander Samuel MacLeod (1888-1956), also known as A. S. MacLeod, was a painter and printmaker. He was born on Prince Edward Island, Canada on April 12, 1888. MacLeod studied at McGill University. After moving to San Francisco, he continued his artistic training at the California School of Design under Frank Van Sloun. In 1921, MacLeod arrived in Hawaii, where he worked in the art departments of the magazine Paradise of the Pacific and the local papers, The Honolulu Advertiser and the Honolulu Star-Bulletin. By 1929, he had returned to Canada and resided there for ten years. Again in Hawaii, MacLeod became the director of the graphic art department for the United States Army in the Pacific. In 1943, he published a book of his Hawaiian prints, The Spirit of Hawaii, Before and After Pearl Harbor. MacLeod retired to Palo Alto, California, where he died in 1956.
d1862	Dewalt was elected as a Democrat to the Sixty-fourth, Sixty-fifth, and Sixty-sixth Congresses. He declined to be a candidate for renomination in 1920. He was an unsuccessful candidate for election in 1926. He resumed the practice of law at Allentown, where he later died.
d1865	Born in Lambeth, London, the son of Rev. James Mirams, he became an ironmonger and had a business in Essex before he migrated to Melbourne in 1857, becoming a dairy farmer at Braybrook. He was later a schoolteacher at Fitzroy and a bookseller at Collingwood before becoming involved in building societies. In 1876 he was elected to the Victorian Legislative Assembly as the member for Collingwood, serving until 1886; he was subsequently the member for Williamstown from 1887 to 1889. In 1890 he was declared insolvent and convicted of issuing a false balance sheet with intent to defraud, resulting in his imprisonment. Mirams died at Moonee Ponds in 1916.
d1866	August Robert Zimmermann, a landscape painter, was born at Zittau in 1815. Among his pictures are The Innthal, near Kufstcin, and a Waterfall, both dated 1863. He died at Munich in 1864. He was the brother of painters Albert, Richard, and Max Zimmermann.
d1867	Born in Bryn Engan, Llangybi, Carnarvon, he arrived in British Columbia in June 1862, sailing by way of Cape Horn. Jones travelled on foot to the Cariboo country, settling at Lytton. He returned to Wales in 1876 and came back to North America in 1884. He again lived in the Cariboo region until ill health forced him to move to Vancouver in 1933. Jones was an unsuccessful candidate for a seat in the provincial assembly in 1900. He was elected in 1903 and reelected in 1907, but was defeated when he ran for reelection to the assembly in 1909. Jones died at the Glen Hospital in Vancouver at the age of 95.
d1868	He died at Lewisham, London on 10th January 1879.
d1869	She died in Cambridge of lung cancer on June 3, 2002. Two books of hers were published after her death: Appetites: Why Women Want, which described Knapp's experience with anorexia and other women's struggles with addictions, and The Merry Recluse, a collection of essays.
d1870	Jose Antonio Ortega Bonet died of cancer at his home in Coral Gables, Florida, on September 19, 2009, at the age of 79. His funeral was held at the Epiphany Parrish, and he was buried in Woodlawn Park North Cemetery in Miami.
d1871	Davidge played over one thousand parts during his career. Among his best parts, besides those already mentioned, were Bishopriggs in Man and Wife, Old Hardy in the Belle's Stratagem, Hardcastle in She Stoops to Conquer, and Croaker in The Good-Natured Man. In Shakespeare's comedies he was successful as Caliban, Touchstone, Dogberry, Nick Bottom, and Old Gobbo. He died at Cheyenne, Wyo., August 7, 1888.
d1872	Louis Henri Capazza (1862--1928) was a French semi-professional balloonist. He was born in Bastia, Corsica on January 17, 1862. He lived in Belgium from 1892-1898 then emigrated to the USA in about 1920. He died on December 28, 1928 in Paris after contracting pneumonia in Addis Ababa, Ethiopia.
