3510	In April 1963, while working as a reporter for WGAD in Gadsden, Alabama, Hicks interviewed civil rights activist William L. Moore just moments before the latter was murdered along rural U.S. Highway 11. Afterwards Hicks gave testimony before a Federal grand jury in Gadsden.
3511	John Bayley (born 17 May 1794 at Mitcham, Surrey; died 7 November 1874 at Mitcham) was an English professional cricketer who played first-class cricket from 1822 to 1850. He was mainly associated with Surrey and was a member of the county team when Surrey County Cricket Club was founded in 1845. Bayley was employed by Marylebone Cricket Club (MCC) on its ground staff from 1832 to 1850 and played for the MCC team. He also played for Hampshire and Middlesex.
3512	During his college years O'Kelly tore his knee which ended any aspiration he had of playing inter county football. After the premature end to his Gaelic football career at the age of 20 he went on to study coaching and gain further skills which would lead him into a career in sports coaching. At the age of 22 he coached St. Bride's Co. Louth Senior football team to win the Cardinal O'Donnell Cup. After this time, O'Kelly got involved with coaching of his local football club Edenderry. He worked with the underage teams initially and also held positions as secretary and treasurer of the club before coaching the senior team. In 1985 Paul O'Kelly lead the Edenderry, County Offaly Gaelic Football team to their first championship title in 28 years. Paul has also managed Round Towers of Clondalkin twice and Abbeylara of Longford. Paul got involved with the Offaly senior GAA team in the late 1990 and was involved in the coaching when Offaly won the Leinster Title in 1997 and their first ever National League Title in 1998. Paul has worked behind the scenes with several counties thereafter as well as being on the management team for the Monaghan GAA team.
3514	Donald W. Steinmetz, born September 19, 1924, is a former justice of the Wisconsin Supreme Court. Born in Milwaukee, Wisconsin, Steinmetz graduated from the University of Wisconsin-- Madison and received his law degree there. Before becoming a member of the Supreme Court in 1980, Steinmetz was a claims attorney. He was a circuit court judge. He was also a teacher at the Wisconsin Judicial College.
3515	Rogers is a native of Kimberley, British Columbia, Canada. She is one of three children. Roger's father, Bill Graham, worked in a zinc and lead mine as did Roger's Scottish born grandfather. Roger's mother, Mary, was a teacher. Rogers graduated from Selkirk Secondary in 1967 and went on to complete her undergraduate degree at the University of British Columbia in community recreation. Later she received her Masters in Public Administration from the University of Victoria.
3516	Sir Henry Hudson Kitson, often known as H. H. Kitson, American sculptor, born in Huddersfield, England on April 9, 1865 and died at Tyringham, Massachusetts, on June 26, 1947. His student and wife Theo Alice Ruggles Kitson was also a sculptor.
3517	Richard Bernas (born April 21, 1950 New York City) is a British-based conductor.
3518	Michael Utley, often credited as Mike Utley, is an American musician, songwriter, and record producer for Jimmy Buffett's Coral Reefer Band. He is the musical director of the band. Born in Blytheville in Mississippi County, Arkansas, he graduated from the University of Arkansas.
3519	Freshfield was born at Windsor, Berkshire, the eldest son of James Freshfield a clockmaker of Holborn and later of Chertsey Surrey. He was initially apprenticed to a watchmaker, but instead became a solicitor, being articled to Thomas Tompson in July 1790 and sworn in as attorney at the Kings Bench on the 8th June 1795 and in the Court of Common Pleas on the 14th June 1795. He set up in practice on his own at first at Smithfield, London, but later joined Winter & Kaye, a well established law firm as a partner. Freshfield had close connections with the Clapham Sect a group of leading Evangelicals who held influential positions in the City and the legal profession, and this may have helped his career. William Wilberforce was one of the leading members of the sect. Freshfield was an active member of the Church Missionary Society which was dedicated to the abolition of slavery and later became one of its trustees.
3521	Born in Amherst, Massachusetts, Darling attended the public schools. He taught school in the State of New York. He studied medicine. He was graduated from the Berkshire Medical College in 1824 and practiced medicine for thirteen years. He moved to Wisconsin in 1837 and was one of the original settlers at Fond du Lac. He served as member of the Territorial legislative assembly 1840--1846. He served as member of the Territorial council in 1847 and 1848. Upon the admission of Wisconsin as a State into the Union, Darling was elected as a Democrat to the Thirtieth Congress and served from June 9, 1848, to March 3, 1849. He was not a candidate for renomination in 1848. He founded Fond du Lac Lodge 26 Freemasons in 1849. He was elected the first mayor of Fond du Lac in 1852. He resumed the practice of medicine and was a dealer in real estate at Fond du Lac until 1864, when he moved to Chicago. He died in Chicago, Illinois, March 12, 1866. He was interred in Rienzi Cemetery, Fond du Lac, Wisconsin.
3522	Henry Bentley (born 19 February 1782 at Westminster; died 18 September 1857 at Hereford) was an English first-class cricketer who played for MCC, Middlesex and Hampshire in 68 matches from 1798 to 1822.
3523	Born in Lambersart, Nord, Vercoutter attended the Académie Julian to learn about painting, but soon turned to Egyptology. In 1939, he graduated from the IVe section of the Ecole Pratique des Hautes Etudes with a thesis on Ancient Egyptian funerary objects and was appointed resident of the French Institute of Oriental Archaeology of Cairo (IFAO). He participated in excavations in Karnak and directed an excavation in Tod.
3524	Carlo Domeniconi (born 1947) is an Italian guitarist and composer known as a concert artist in both the classical and jazz idioms. Born in Cesena, Italy, he received his first instruction with Carmen Lenzi Mozzani at the age of 13. By age 17, he had received his diploma from the Rossini Conservatory in Pesaro.
3525	Joseph Alexandre Laboulbène (25 August, 1825 Agen-7 December 1898, Paris) was a French physician and entomologist. A friend of the entomologist Jean-Marie Léon Dufour (1780-1865), he studied medicine in the University of Paris and was awarded the title Docteur in 1854.He taught in the medical faculty until 1879. Laboulbène was interested in harmful insects notably in the Order Diptera. The order of mushrooms Laboulbeniales is dedicated to him.
3527	Robert Ramsay (1842 -- 23 May 1882), Australian statesman, was a native of Hawick, Roxburghshire, but his parents emigrated to Victoria when he was a child of four, and he was educated at the Scotch College in Melbourne. He studied law at University of Melbourne, and subsequently became a member of a well-known firm of solicitors in the city. He married in 1868 Isabella Catherine Urquhart, and in 1870 entered the assembly for East Bourke in the Conservative and free trade interest. He was a member of the government of James Goodall Francis in 1872-1874. He was subsequently postmaster-general (1874-1875) in the administration of George Biscoe Kerferd; he held the same office in conjunction with the ministry of education (1875-1877) under Sir James McCulloch; and for a short term in 1880 he was chief secretary and minister of education in the first administration of James Service. He died on 23 May 1882.
3528	Countee Cullen was very secretive about his life. According to different sources, he was born in Louisville, Kentucky or Baltimore, Maryland. Cullen was possibly abandoned by his mother, and reared by a woman named Mrs. Porter, who was probably his paternal grandmother. Cullen once said that he was born in New York City, but may not have meant it literally. Porter brought young Countee to Harlem when he was nine. She died in 1918. At the age of 15, Cullen was adopted by the Reverend F.A. Cullen, minister of Salem Methodist Episcopal Church, one of the largest congregations of Harlem. Later Reverend Cullen became the head of the Harlem chapter of National Association for the Advancement of Colored People (NAACP). His real mother did not contact him until he became famous in the 1920s.
3529	Dave McCullen (born David Vervoort, 28 December 1977, Bonheiden, Belgium) is a Belgian record producer and musician, and was a member of the groups Lasgo and Ian Van Dahl.
3530	Roger Squires (born 22 February 1932, in Tettenhall, Wolverhampton, England) is a British crossword compiler, living in Ironbridge, Shropshire, who is best known for being the world's most prolific compiler.
3531	Chenelly, who was born in 1976 in Rochester, NY, joined the United States Marine Corps at the age of 21.
3532	Born in Paris, he studied at the École Gratuite de Dessin in Paris and then in the studio of Charles-Antoine Bridan before attending the Académie Royale. During the French Revolution Cartellier was part of a team of sculptors who worked on the church of Ste. Geneviève in Paris to convert it to the Panthéon.
3533	Pouri Baneai () (born 11 October 1940, Arak, Iran) is an Iranian actress. She started her career in 1965 in pre-revolution Iranian cinema and Aroos-e Farangi directed by Vahdat. She also had a brief performance in Iranian new wave film Qeysar (Masoud Kimiai) as Fati. In 1975, she starred in Fereydun Gole's The Mandrake.
3534	Marcus Richardson (born September 30, 1984, in Pensacola, Florida) is a professional American and Canadian football free agent linebacker most recently for the BC Lions of the Canadian Football League. He was signed as an undrafted free agent by the Houston Texans in 2008. He played college football for the Troy Trojans.
3535	Amy Sarkisian (born 1969 in Cleveland, Ohio, U.S.) is a contemporary artist living and working in Los Angeles, California. She received a BFA from Kent State University in 1994 and a MFA from UCLA in 1997.
3536	Macdonald was born on 8 February 1862 in Aberdeen and was educated at Aberdeen Grammar School and the University of Aberdeen. He passed through the Royal Military Academy and was gazetted to the Royal Engineers in 1882.
3537	Georg N. Koskinas (1885-1975) was a Greek neurologist-psychiatrist. He was born on December 1, 1885 in Geraki, near Sparta. He studied medicine at the University of Athens, graduating in 1910, and subsequently trained as a resident in the Clinic of Psychiatry and Neurology of Aiginiteion Hospital under Michel Catsaras, a student of Jean-Martin Charcot (1825-1893). Between 1916 and 1927 he worked at the University of Vienna in neuropathology and neuroanatomy. At the Neurological Institute, his mentors in neuropathology were Heinrich Obersteiner (1847-1922) and Otto Marburg (1874-1948). In 1925 Koskinas published, with neurologist Constantin von Economo (1876-1931), the monumental Cytoarchitektonik der Hirnrinde des erwachsenen Menschen (Cytoarchitectonics of the Adult Human Cerebral Cortex). His collaboration with neuropathologist Ernst Sträussler (1872-1959) in the Psychiatric Clinic headed by Julius Wagner-Jauregg (1857-1940) lead to several histopathological publications related to the malaria therapy of dementia paralytica or general paresis of the insane, a complication of tertiary syphilis. Following his repatriation to Greece in 1927, he founded private clinics and practised psychiatry and neurology in Kifissia, a northern Athenian suburb. Georg N. Koskinas died on July 8, 1975 in Athens at the age of 90.
3538	Esteban Adrogué (September 2, 1815 -- 1903) was an Argentine citizen born in Buenos Aires and founder of the city of Adrogué in the southern part of Greater Buenos Aires, Argentina.
3539	Zygfryd Kuchta (born January 5, 1944 in Diepholz, Germany) is a former Polish handball player who competed in the 1972 Summer Olympics and in the 1976 Summer Olympics.
3540	Francisco Luis Bernárdez (October 5, 1900--1978) was an Argentine poet, born in Buenos Aires.
3541	Susan Bullock (born 9 December 1958 in Cheshire) is an English soprano.
3542	Nicholas Colla (born on 14 October 1986 in Melbourne, Australia) is an Australian actor.
3543	Alan MacDonald (born in 1958 in Watford) is a children's writer living in Nottingham, England.
3544	Libutti is a native of Huntington, New York, and a graduate of The Citadel.
3545	Aharon Chelouche was an Algerian Jewish of Sephardic background. He was born in 1827 in Oran, Algeria. He became known as the founder of Neve Tzedek town part at Tel Aviv, Israel.
3546	Tommie Lindsey (born September 28, 1951 Oakland, California) is a Forensics coach, at James Logan High School.
3547	He was born at Sproston House, near Middlewich, Cheshire, which had been in the possession of his family for several generations. He was educated in Liverpool, and studied art under John Bishop in the school attached to the Liverpool Mechanics' Institution. His earliest works were fruit-pieces. These he exhibited in 1839 and the following years at the Liverpool Academy, of which he became a member, and afterwards honorary secretary for several years.
3548	Kathy Osterman (July 22, 1943 -- December 8, 1992), was a Chicago politician who was born Kathleen Mary Lonergan in the Bronx. Entering politics as a block club president who had been social director of Lawrence House, a facility for disabled persons, Osterman in 1981 became a community relations director for then-State's Attorney Richard M. Daley, who became her political patron.
3550	Vladimir Isaakovich Lantsberg () (1948--2005) was a Russian poet, songwriter, bard, and teacher. Vladimir Lantsberg was born on June 22, 1948 in the city of Saratov. In 1971, he graduated from Saratov Polytechnical Institute. He worked as a mechanical engineer until 1979, when he moved to Tuapse. Lantsberg held many jobs--a video game machine engineer, a lab manager in a school, a musician in a resort, etc. Additionally, he was a guitar player who wrote and performed his own songs. Lantsberg became a laureate of many KSP festivals, including four times laureate of the Grushinsky festival. He published several audiotapes, compact disks, and books with poetry and songs.
3551	Ada Elizabeth Levett (1881--1932), known professionally as A. E. Levett, was an Oxford-educated native of Bodiam, Sussex, who became a pioneering woman economic historian specializing in medieval feudalism. Levett was Vice Principal of St. Hilda's College, Oxford, and later took up an appointment to a history chair at Westfield College at the University of London. Levett was born into an old Sussex family in Bodiam, near the border between Kent and Sussex, where her family had lived since medieval times. Bodiam Castle had been held by the Levett family during the sixteenth and early seventeenth centuries, and the lane near the castle was named for them. The once-powerful Anglo-Norman family, one of the county's oldest, had held manors and lands across Sussex. The study of medieval feudalism was probably in Levett's genes.
3552	Oliver Bevan (born 28 March 1941) is a British artist who was born in Peterborough, UK, and educated at Eton College. After leaving school he spent a year in 1959-60 working for Voluntary Service Overseas in British North Borneo before returning to London to study painting at the Royal College of Art, where he became strongly influenced by Op Art and in particular the work of Victor Vasarely. Bevan graduated from the RCA in 1964 and had his first exhibition of Op Art-inspired paintings the following year. Optical, geometric and kinetic art then served him well until the late 1970s, when he moved to the Canadian prairies for a two-year teaching post at the University of Saskatchewan. By the time he returned to London in 1979 he had abandoned abstract art in favour of figurative art and urban realism.
3553	McGee was born March 5, 1916, near Osceola, Ontario, Canada, and moved to Detroit, Michigan. as a child. He attended Notre Dame University until he joined the Royal Canadian Air Force in 1940 and later the U.S. Navy during World War II. He received a Distinguished Flying Cross (United Kingdom) for bravery. After the war, he earned a degree at Harvard Law School. He next became a research attorney with the District Court of Appeal in Los Angeles.
3554	Watson was born at Higher Broughton, near Salford, Lancashire, the only son of David Watson, a pioneering metallurgist. He was educated at Manchester Grammar School and the University of Manchester. He specialised in geology and began to study plant fossils in coal deposits. In 1907, his final year, he published an important paper on coal balls with Marie Stopes (who had an early career as a paleobotanist); after graduating with first class honours he was appointed as a Beyer fellow at Manchester and went on to complete his MSc in 1909.
3555	Born in Lawrenceville, New Jersey, Wilson started out his working life as a stockbroker.
3556	Appayya Dikshitar was born as Vinayaga Subramanian in Adayapalam, near Arani in the Tiruvannamalai district, in the Krishna Paksha of the Kanya month of Pramateecha Varsha under the Uttara Proushthapada constellation of the Hindu calendar. His father's name was Rangarajudhwari. Appaya had the name Vinayaka Subramanya after the Namakarana or naming ceremony took place. Acharya Dikshitar or Acchan Dikshitar was the younger brother of Appayya. Appayya studied the Hindu scriptures under his Guru, Rama Kavi. He completed the fourteen Vidyas while he was quite young.
3557	Born in Prince George County, near Petersburg, Virginia, Rives completed preparatory studies. He engaged in planting and in the building and management of railways in Virginia and North Carolina. He served as member of the State house of delegates 1821-1831. He served in the State senate 1831-1836 from 1848 to 1851.
3558	Gwyneth Powell (born 5 July 1946 in Levenshulme, Manchester) is an English actress who is most known for her portrayal of headmistress Bridget McCluskey in the BBC television series Grange Hill for eleven series between 1981 and 1991.
3559	Ray Mailman is a Canadian singer-songwriter, born in Sydney, Nova Scotia, but currently resides in Edmonton, Alberta.
3560	After working in a private practice in Wausau, Wisconsin, LaRocque became Assistant District Attorney of Marathon County, Wisconsin in 1965. He became a Wisconsin Circuit Court Judge in 1977. LaRocque would eventually become a Chief Judge before being appointed to the Court of Appeals by Governor Tony Earl in 1985. He retired in 1997.
3561	Anders Møller (born 5 September 1977 in Aalborg) is a Danish triple jumper. His personal best jump is 16.88 metres, achieved in August 2011 in Copenhagen. This jump beat his previous personal and national record of 16.76 metres, achieved in July 2005 in Århus. He has 17.01 metres on the indoor track, achieved in February 2006 in Malmö. Møller is also a two-time national champion in the men's high jump (1998 and 2001).
3562	Widdop was born at Norland, near Halifax, Yorkshire, England. As a teenager, he worked in a woollen mill and sang in a church choir. He also won a number of singing prizes in his native county, earning praise for his ``God-given'' voice, which was honed by a local teacher, Arthur Hinchcliffe. He served with the British Army during World War One and married in 1917.
3563	Evanko is a native of Gettysburg, Pennsylvania.
3564	John Short Larke was born near Stratton, Cornwall, England, on May 28 1840. Between 1865 and 1878, Larke bought out the owners of the Oshawa Vindicator, becoming the sole proprietor of a strongly pro-Conservative newspaper.
3565	Jim Goar (1975) is a contemporary poet born in San Francisco, CA. In 2006, effing press made his chapbook, Whole Milk. Of this collection Scott Glassman at Rain Taxi stated that Goar's ``clause-free declarative sentences are a perfect match for the edgy grade-school surrealism which guides us into emotional revelation. '' Jordan Davis, in his Constant Critic article, included it amongst his best texts of the year. Seoul Bus Poems (2010), his first full-length collection, was published by Ken Edwards' Reality Street. This collection was hailed as a ''brilliant portrait of life in a foreign city`` and ''a glorious example of sparse language and observations. `` Positive reviews have also appeared in Intercapillary Space and etcetera Rose Metal Press published his second collection, The Louisiana Purchase in November of 2011. Scott Abel's listed The Louisiana Purchase as a 'Best Poetry Book of 2011' at No Tell Motel. Since 2006, Goar's poetry has appeared in magazines on both sides of the Atlantic including Poetry Wales, Blackbox Manifold, Jacket, Octopus, Harvard Review, and Cimarron Review. He's been invited to read his poetry at numerous locations around the world including the SoundEye Festival in Cork Ireland. past simple, the journal he edits, has had poems featured in the anthology: Best of the Net 2007 and is currently in its 10th issue. Goar is studying Jack Spicer's The Holy Grail at the University of East Anglia. .
3566	While a student at Bentworth High School in Bentleyville, Pennsylvania, he rushed for 3,000 career yards. His scholarship offer to play at Penn State did not come to fruition after breaking his ankle during his senior year.
3567	Antoine Nicolas Duchesne (born 7 October 1747 Versailles; died 18 February 1827 Paris) was a French botanist known for his keen observation of variation within species, and for demonstrating that species are not immutable, because mutations can occur. ``As Duchesne's observations were unaided by knowledge of modern concepts of genetics and molecular biology, his insight was truly remarkable.'' His particular interests were in strawberries and gourds.
3568	Raised in Philadelphia, Pennsylvania, he has worked in jazz, rhythm and blues, and blues. He has worked with Bull Moose Jackson, B. B. King, Art Blakey and the Jazz Messengers, John Coltrane, Lee Morgan, Chet Baker, Dizzy Gillespie, and Max Roach, among others.
3569	Omar Abdel Aziz, (born September 11, 1983 in Cairo) is a professional squash player.
3570	Born Frederick Wittop Koning in Bussum, the Netherlands, Wittop emigrated with his family to Brussels, where he apprenticed at the age of thirteen with the resident designer at the Brussels Opera. Moving to Paris in 1931, he designed for the Folies Bergère and other music halls, creating costumes for Mistinguett and Josephine Baker, among others. He studied Spanish dance and, as Frederico Rey, began a professional career that led to international acclaim as he and his first partner, La Argentinita, performed worldwide. He also toured with Jose Greco and Tina Ramirez.
3571	Jay Le Fevre (September 6, 1893 - April 26, 1970) was a United States Representative from New York. Born in New Paltz, Ulster County, he graduated from the Lawrenceville School and attended Dartmouth College. During the First World War he served as a second lieutenant in the Reserve Officers Training Corps, Field Artillery, at Camp Taylor, Arkansas in 1918. He was associated with his father in the coal, lumber, feed, and fuel-oil business in New Paltz from 1916 to 1946 and also engaged in the banking business. He was a trustee of the village of New Paltz and was a delegate to the Republican State conventions in 1942 and 1946; he was also a Republican committeeman of New Paltz from 1930 to 1946.
3572	Cynthia Gouw was born near Berkeley, California to Chinese parents.
3573	Treloar was born near Linden, Wisconsin, and attended the local common schools. He moved to Mount Pleasant, Iowa in 1864 and attended its high school and then Iowa Wesleyan College. He moved to Missouri in 1872, where he began a career teaching music at Mount Pleasant College in Huntsville from 1872 to 1875. In 1875, he moved to Mexico, Missouri, where he became professor of music at Hardin College, and also taught at the Synodical Female College in nearby Fulton and in the local public schools.
3574	Giuseppe Sabbatini (born May 11, 1957, Rome, Italy) is a lyric tenor.
3575	Brendan Guilfoyle born 16 July 1984 in Kilkenny, Ireland is rugby league player for the Treaty City Titans in the Irish Elite League. He is an Irish international.
3576	Born in Falaise, he moved to the new town of Hérouville-Saint-Clair in 1966, where his parents opened one of the first stores in the city.
3577	Born in Wendeng, Shandong Province, he started working in September 1964, and joined the Communist Party of China (CPC) in September 1965. He graduated from the CPC Central Party School, majoring in economics management.
3578	Professor Ctirad Uher is a physicist at the University of Michigan in Ann Arbor. Born in the Czech Republic, he graduated from the University of New South Wales, Australia in 1972 and earned his Ph.D. from there in 1979. He currently teaches in the physics department at the University of Michigan and does research in the field of condensed matter physics. In 1994, Professor Uher was made chair of the University of Michigan physics department. In 2004, he stepped down from that position http://www.physics.lsa.umich.edu/department/directory/bio.asp?ID=340.
3579	Haridhos Giri affectionly called Guruji was born in the month of Margali in the tamil calendar with the birth star of Utharattathi. He was born in town of Thiruvannamalai, Tamil Nadu, South India
3580	Marcos César Dias de Castro, better known as ``Marcos Paquetá'', born 27 August 1958 in Rio de Janeiro, Brazil, is the current coach of the Libya national football team. He is nicknamed Marcos Paquetá because he was born in Paquetá Island.
3581	Born in South Carolina on May 22, 1783, Crenshaw was the first graduate of the South Carolina College at Columbia, later renamed the University of South Carolina. He was elected to the South Carolina legislature in 1812, but moved to Cahawba, the first state capital of Alabama, in 1819. There, he was appointed a judge of the circuit court from 1821-1838, of the state supreme court from 1832, and as chancellor of the southern division of the state's courts. After his death in 1847, Crenshaw County, Alabama was named in his honor.
3582	Mila Iskrenova (born 6 February 1960, Sofia) is a Bulgarian modern dance choreographer, dancer and painter, co-founder of the Sofia Dance Week festival is considered one of the greatest creative forces in Bulgarian contemporary dance.
3583	Following an initial appointment at the Etosha National Park in what was then South West Africa (now Namibia), Bigalke joined the staff of the McGregor Museum in his home town of Kimberley in 1958.
3584	Born in Kearny, New Jersey, Smith graduated from Rutgers University and earned master's and doctoral degrees in genetics at Harvard University. He then worked for seven years at the United States Department of Agriculture before serving in the United States Navy in World War II.
3585	On May 1, 2007, it was announced that Virgil was called-up by Chris Finch to train with the Great Britain team, alongside Chicago Bulls star Luol Deng, in preparation for the Eurobasket 2009 qualifiers throughout the summer. He later withdrew from the team amid confusion of his British citizenship status, after various sources incorrectly claimed he was born in Liverpool as opposed to his hometown of Livingston, in the United States.
3586	Born in Penge, south London, into a Quaker family, in which his journalist father, Hubert Peet, had been imprisoned as a conscientious objector in World War I, Peet was educated at the Quaker Sidcot School, Somerset, where he met his future wife, Olive, as a fellow pupil. He was himself a conscientious objector in World War II, serving with the Friends Ambulance Unit in London, north Africa and Greece, where he was taken prisoner of war, to be held in Germany.
3587	Born in Mogneville, Oise, France, Claux became a furniture maker prior to World War I, to which he was a Conscientious objector. During the war, Claux escaped France and its conscription laws by moving to England on a false passport and living at Whiteway Colony, a Tolstoyan-communist anarchist project in the Cotswolds, Gloucestershire.
3588	Clive Colin Brooks (born 28 December 1949, in Bow, East London) is a drummer, best known for his work in the English progressive rock band Egg.
3589	Datuk Wira Poh Ah Tiam (April 1, 1952 -- March 15, 2007) was a Malaysian politician, businessman and community leader of Chinese descent. Poh was born in Kampung Belimbing, near Durian Tunggal, Malacca. He and his family moved to nearby Machap Baru, where Poh in later years will contribute significantly in the small town's development.
3590	Jenaro de Urrutia Olaran was a painter born in Plencia/Plentzia in 1893 and who died in Bilbao on January 2, 1965 (both in Biscay, Spain). He studied his art in Bilbao, Paris and Rome. Mainly known by his mural paintings, landscapes and scenes of local customs of the places he dwelled in.
3591	A striker, Boyd was born in Pollokshaws, near Glasgow, but spent most of his career in England. He started out at Sunderland Albion and Burnley before joining West Bromwich Albion in 1892. After two years of sparing appearances for the Baggies he moved south to join Second Division Woolwich Arsenal in 1894. He made an immediate impact, scoring on his debut against Grimsby Town on 10 September 1894, and scoring another seven goals in the next four matches.
3592	Vladimir Ageev (born April 2, 1932, Man Yalchik village, Yalchiksky District, Chuvashia) -- Soviet Chuvash painter, Chuvash people artist, Merited Artist of Chuvash Republic, member of the USSR painters Union (1970), prizewinners of the Chuvash State Konstantin Ivanov's prize
3593	Born in San Martín, Buenos Aires, Chabán became one of the major figures in the Buenos Aires underground scene during the 1980s as owner of Café Einstein and later Cemento, which became a major venue for alternative rock concerts, theater acts, and dance parties.
3594	Ijaz Ahmed (Urdu: اعجاز احمد) (born 20 September 1968 in Sialkot) was a Pakistani cricketer who played 60 Tests and 250 One Day Internationals for Pakistan over a period from 1986 to 2001. He is married to the sister of his former team-mate Saleem Malik.
3595	Born in Kingsport, Tennessee on August 23, 1961, Jerry Kilgore earned his bachelor's degree from Clinch Valley College (now the University of Virginia's College at Wise) and his law degree from the College of William and Mary. His twin brother, Terry Kilgore, is currently a member of the Virginia House of Delegates.
3596	Mattias Eriksson (born 17 November 1981 in Sundsvall, Medelpad) is a Swedish archer.
3597	Born in Jamberoo, New South Wales around 1849, Joseph Cullen was the son of farmer John Cullen and Rebecca Clinton. One of his brothers, William Cullen, would become Chief Justice of New South Wales. Joseph Cullen was educated at state schools before attending Camden College in Sydney. On 18 April 1878 he married Annie Butler, with whom he would have one son and two daughters.
3598	Bernhard Vogel (13 October 1683 Nürnberg - 1737 Augsburg) was a German engraver.
3599	Carey Beebe, born in Melbourne in 1960, is an Australian harpsichord maker and technician.
3600	Jack was born at Irvine, in Ayrshire, Scotland the son of Robert Jack, a cabinet-maker, and his wife Margaret, née Logan. He was educated at the Irvine academy and Edinburgh university and had some 10 years' experience with the geological survey of Scotland.
3601	Schiller, born in San Francisco, California, began writing for television in 1950. His credits include the 1955 CBS sitcom Professional Father, starring Stephen Dunne as a child psychologist and Barbara Billingsley as his wife. That same year, he wrote for two competing series, NBC's The Jimmy Durante Show and CBS's It's Always Jan, starring Janis Paige as a widowed single mother in New York City. During 1954-1955, Schiller was one of the writers for the CBS sitcom That's My Boy, starring Eddie Mayehoff and Gil Stratton.
3602	William Hare (born February 7, 1944, Leicester, UK) is a philosopher whose writings deal primarily with problems in philosophy of education. He attended Wyggeston Grammar School for Boys, 1955-62. After receiving his B.A. from the University of London (1965), he gained an M.A. in philosophy from the University of Leicester (1968), and a Ph.D. in educational theory from the University of Toronto (1971). He was Professor of Education and Philosophy at Dalhousie University from 1970--95, and subsequently Professor of Education at Mount Saint Vincent University until his retirement in June 2008. He is now Professor Emeritus. He is known mainly for his work on open-mindedness, and has published several papers dealing with philosophical ideas about education in the work of Bertrand Russell.
3603	William A. Downe (born in 1952 in Montreal) is a Canadian bank executive. He became president and chief executive officer of Bank of Montreal (also known as BMO Financial Group) on March 1, 2007.
3605	Ömer Kaner (born 21 May 1951 in Istanbul) is a Turkish football coach and former player. He played at Eskişehirspor, Fenerbahçe and Karagümrük as a striker. He is currently been head coach of Turkey national futsal team. He played, coached and managed of Fenerbahçe SK.
3606	He was born in 1745 in Fairfield, Connecticut. In 1766 he was apprenticed to John Charlton. Charlton was a physician who lived and worked in New York City. Bayley married John's sister, Catherine Charlton and had three children, including Elizabeth Ann Bayley. In 1777 his wife died, and in 1778 he married Charlotte Barclay, and they had four children.
3607	Richard Thomas Guilfoyle (December 22, 1892 -- June 10, 1957) was the third Roman Catholic Bishop of Altoona. He was born near Punxsutawney, Pennsylvania, and studied at St. Bonaventure College in Olean, New York. He was ordained to the priesthood on June 2, 1917. He then served as a curate at St. Stephen Church in Oil City until 1921, when he became secretary to Bishop John Mark Gannon. He also served as pastor of St. Peter's Cathedral and chancellor of the Diocese of Erie.
3608	Tim Benjamin (born 14 September 1975 in London) is an English composer. Educated at Christ's Hospital school, he later studied with Anthony Gilbert at the Royal Northern College of Music, Steve Martland, and with Robert Saxton at Oxford University. In 2007 he founded the new music ensemble Radius.
3609	Price was born on 1 March 1735 in Llandegla, Denbighshire, Wales, where his father was the rector. He was educated in Llangollen (his father having become the vicar there in 1737) and at Jesus College, Oxford, where he matriculated in 1754, obtained a Bachelor of Arts degree in 1757 and a Master of Arts degree in 1760, the year in which he was ordained. He was initially appointed janitor of the Bodleian library by Humphrey Owen in 1757, becoming sub-librarian in 1761. He was acting librarian from 1765 to 1767 when Owen was Principal of Jesus College, succeeding as librarian upon Owen's death in 1768 after an election (in which he defeated William Cleaver, who later became Principal of Brasenose College, Oxford and Bishop of Chester).
3610	According to Matthew, he was born in Lagos, Nigeria, although others say he was born in St. Kitts. In his 1927 petition for naturalization, Matthew lists his place of birth as Spooner's Village, British West Indies. When he registered with Selective Service during World War II in 1942, he lists his place of birth as St. Christopher, British West Indies.
3611	Stephen Humby (born 30 May 1978, Southampton, England) is an English actor. He has played many guest roles on well-known television series such as The Office, Hex, and The Sopranos. He was a regular cast member on the television series Grange Hill, playing the role of Mark Jenkins, from 1995 to 1996. Humby has also had small parts in a few films, such as Football Factory and (in post-production).
3612	Sylvia Aguilar Zéleny is a novelist and short story writer born in Hermosillo, Sonora, Mexico, in 1973. She studied Hispanic literature at the Universidad de Sonora and began her career as a teacher, and she still teaches classes at the Instituto Tecnológico de Estudios Superiors de Monterrey in creative writing. She learned to write through workshops given by other authors such as Abrigael Bohórquez, Héctor Manjarrez, David Martín del Cammpo and Cristina Rivera-Garza. Her works include Altanoche, La Tempestad, Las Hojas de la Mancuspia, Milenio, Néctar y Picnic and a large number of magazine articles. Her work has won Concurso de Libro Sonorense in 2003, the Concurso de Cuento Cristina Rivera-Garza in 2005, and an honorable mention in the Concurso de Libro Sonorense in 2000.
3613	Christian Ryan (born 5 June 1977 in Warrnambool, Victoria) is an Australian rower who won a silver medal at the 2000 Sydney Olympics.
3614	He is the artistic director of Off Festival, an annual music festival established in 2006 and held in his hometown Mysłowice.
3615	Henry Neele (January 29, 1798 -- February 7, 1828) was an English poet and literary scholar. The son of an engraver, he was born in London and educated there in Nework Town, then working in an lawyer's office.
