person	pob	label
4509::span:0:22	4509::span:32:48	True
4511::span:316:328	4511::span:19:28	True
4513::span:0:12	4513::span:31:44	True
4515::span:28:33	4515::span:8:15	True
4516::span:0:13	4516::span:34:41	True
4517::span:0:14	4517::span:29:36	True
4518::span:0:13	4518::span:143:151	True
4520::span:0:16	4520::span:26:36	False
4522::span:491:497	4522::span:120:127	True
4523::span:0:10	4523::span:23:33	True
4524::span:23:28	4524::span:8:13	True
4525::span:0:8	4525::span:33:42	False
4526::span:0:15	4526::span:42:53	True
4527::span:0:15	4527::span:41:47	True
4530::span:0:14	4530::span:32:43	True
4531::span:0:7	4531::span:120:131	True
4532::span:0:4	4532::span:42:53	True
4533::span:0:12	4533::span:39:47	True
4534::span:296:304	4534::span:13:33	False
4535::span:0:12	4535::span:113:127	True
4536::span:0:16	4536::span:739:758	False
4537::span:0:11	4537::span:24:32	True
4538::span:0:12	4538::span:77:82	True
4539::span:15:22	4539::span:6:14	True
4540::span:0:3	4540::span:18:29	False
4541::span:0:15	4541::span:28:35	True
4542::span:0:9	4542::span:50:58	False
4544::span:0:11	4544::span:37:47	True
4548::span:0:12	4548::span:41:50	True
4549::span:25:35	4549::span:50:56	True
4551::span:0:5	4551::span:35:44	True
4552::span:0:28	4552::span:418:434	False
4553::span:0:15	4553::span:28:36	True
4555::span:0:11	4555::span:104:114	True
4556::span:0:12	4556::span:36:55	True
4558::span:0:14	4558::span:40:46	True
4559::span:0:10	4559::span:39:44	True
4560::span:0:3	4560::span:18:26	False
4561::span:0:4	4561::span:46:54	False
4562::span:0:12	4562::span:42:50	True
4563::span:0:6	4563::span:19:25	True
4564::span:0:15	4564::span:41:48	True
4566::span:0:22	4566::span:76:85	False
4567::span:0:20	4567::span:64:73	True
4568::span:0:13	4568::span:90:104	True
4570::span:0:18	4570::span:36:46	True
4571::span:0:24	4571::span:67:71	True
4572::span:0:18	4572::span:71:77	True
4573::span:0:13	4573::span:42:47	True
4575::span:0:4	4575::span:51:59	False
4578::span:121:132	4578::span:31:35	False
4579::span:0:22	4579::span:40:47	True
4580::span:0:19	4580::span:63:71	True
4582::span:21:40	4582::span:50:61	True
4583::span:0:10	4583::span:30:40	True
4584::span:41:48	4584::span:8:30	True
4585::span:6:18	4585::span:43:52	True
4586::span:0:17	4586::span:99:118	True
4588::span:0:14	4588::span:36:43	True
4590::span:0:12	4590::span:25:36	True
4591::span:0:6	4591::span:19:25	True
4593::span:0:13	4593::span:35:47	True
4595::span:0:13	4595::span:28:41	True
4596::span:281:296	4596::span:73:79	False
4597::span:0:6	4597::span:34:42	True
4598::span:0:22	4598::span:87:117	True
4599::span:0:12	4599::span:39:43	True
4600::span:0:12	4600::span:118:126	False
4603::span:0:12	4603::span:33:42	True
4604::span:0:14	4604::span:37:46	True
4605::span:0:24	4605::span:38:49	True
4607::span:22:32	4607::span:8:20	True
4609::span:0:5	4609::span:38:47	False
4611::span:0:12	4611::span:115:126	True
4612::span:0:12	4612::span:22:32	True
4614::span:0:7	4614::span:20:26	True
4615::span:0:13	4615::span:41:58	True
4616::span:13:18	4616::span:97:106	True
4617::span:0:13	4617::span:40:45	True
4618::span:0:13	4618::span:41:48	True
4619::span:25:43	4619::span:8:15	True
4621::span:0:14	4621::span:28:34	True
4622::span:0:19	4622::span:46:50	True
4625::span:0:13	4625::span:42:52	True
4626::span:39:45	4626::span:12:26	False
4627::span:14:22	4627::span:76:86	False
4628::span:0:16	4628::span:26:38	True
4629::span:0:17	4629::span:34:40	True
4631::span:0:8	4631::span:24:29	True
4632::span:0:11	4632::span:39:45	True
4633::span:0:10	4633::span:37:51	True
4635::span:0:12	4635::span:25:35	True
4636::span:942:948	4636::span:8:13	True
4637::span:0:7	4637::span:22:33	False
4638::span:0:13	4638::span:121:127	False
4639::span:0:17	4639::span:30:38	True
4640::span:829:836	4640::span:8:12	False
4641::span:0:11	4641::span:115:120	True
4642::span:0:14	4642::span:29:35	False
4643::span:0:7	4643::span:34:40	False
4644::span:0:19	4644::span:39:44	True
4645::span:285:309	4645::span:22:31	True
4646::span:0:10	4646::span:64:74	True
4647::span:0:14	4647::span:37:47	True
4648::span:0:19	4648::span:40:46	True
4649::span:0:11	4649::span:70:76	True
4651::span:0:9	4651::span:31:41	True
4652::span:0:10	4652::span:107:113	False
4654::span:16:21	4654::span:73:87	False
4657::span:0:10	4657::span:118:126	False
4658::span:0:5	4658::span:34:44	False
4661::span:4:17	4661::span:47:62	True
4662::span:0:20	4662::span:100:107	False
4665::span:0:16	4665::span:128:150	False
4666::span:0:19	4666::span:37:53	True
4667::span:0:12	4667::span:35:41	True
4668::span:0:15	4668::span:25:31	True
4669::span:0:9	4669::span:86:98	False
4671::span:7:14	4671::span:29:36	True
4672::span:0:11	4672::span:36:49	True
4673::span:0:20	4673::span:46:54	True
4674::span:0:13	4674::span:81:85	False
4676::span:0:11	4676::span:35:44	True
4677::span:0:20	4677::span:38:48	True
4678::span:0:15	4678::span:99:115	True
4679::span:0:11	4679::span:38:44	True
4680::span:0:14	4680::span:35:43	True
4681::span:0:12	4681::span:44:53	True
4684::span:0:16	4684::span:34:45	True
4685::span:0:12	4685::span:22:32	True
4686::span:0:13	4686::span:42:48	True
4688::span:0:14	4688::span:23:34	True
4690::span:0:12	4690::span:29:44	False
4691::span:0:9	4691::span:97:113	False
4694::span:0:14	4694::span:46:53	True
4695::span:0:15	4695::span:59:69	True
4696::span:41:49	4696::span:8:18	True
4697::span:0:19	4697::span:118:141	True
4699::span:0:6	4699::span:19:27	True
4701::span:0:13	4701::span:49:53	False
4702::span:0:15	4702::span:25:34	True
4704::span:9:15	4704::span:41:47	True
4705::span:14:23	4705::span:50:57	True
4706::span:0:12	4706::span:21:28	True
4708::span:0:11	4708::span:34:49	True
4709::span:0:11	4709::span:36:47	True
4711::span:84:94	4711::span:28:33	True
4712::span:0:12	4712::span:23:32	True
4714::span:35:47	4714::span:8:15	True
4715::span:0:17	4715::span:43:63	True
4716::span:0:15	4716::span:34:42	False
4717::span:0:15	4717::span:38:57	True
4718::span:0:20	4718::span:50:57	True
4719::span:74:78	4719::span:8:20	True
4721::span:0:17	4721::span:27:37	True
4722::span:0:18	4722::span:52:59	True
4723::span:0:11	4723::span:110:117	True
4724::span:0:21	4724::span:89:97	False
4725::span:81:88	4725::span:8:29	True
4726::span:0:23	4726::span:38:46	True
4728::span:0:13	4728::span:38:44	True
4729::span:17:22	4729::span:8:15	True
4730::span:0:14	4730::span:40:50	False
4731::span:0:15	4731::span:89:95	True
4732::span:39:49	4732::span:440:448	False
4733::span:0:6	4733::span:22:34	False
4734::span:39:47	4734::span:8:21	True
4735::span:0:19	4735::span:84:95	True
4736::span:0:13	4736::span:34:41	True
4737::span:31:38	4737::span:142:154	False
4738::span:0:20	4738::span:43:48	True
4739::span:0:14	4739::span:59:68	True
4741::span:0:9	4741::span:25:32	True
4742::span:34:41	4742::span:131:140	True
4743::span:25:36	4743::span:88:99	False
4746::span:0:13	4746::span:50:58	True
4747::span:0:4	4747::span:44:52	True
4748::span:0:8	4748::span:24:30	False
4749::span:0:12	4749::span:40:46	True
4751::span:0:13	4751::span:39:45	False
4753::span:0:16	4753::span:123:129	True
4754::span:593:599	4754::span:8:17	True
4756::span:0:18	4756::span:107:113	True
4758::span:26:31	4758::span:8:14	True
4759::span:75:81	4759::span:50:73	False
4760::span:0:20	4760::span:97:103	True
4761::span:0:12	4761::span:30:36	True
4763::span:0:15	4763::span:33:39	False
4764::span:35:41	4764::span:8:27	False
4765::span:0:11	4765::span:39:46	True
4766::span:0:22	4766::span:85:92	True
4767::span:0:14	4767::span:41:50	True
4768::span:0:13	4768::span:38:45	True
4769::span:18:28	4769::span:8:16	True
4770::span:0:14	4770::span:26:38	True
4771::span:0:26	4771::span:36:42	True
4772::span:39:45	4772::span:8:15	True
4774::span:0:25	4774::span:99:106	False
4775::span:0:16	4775::span:93:98	True
4776::span:0:6	4776::span:44:50	True
4777::span:14:21	4777::span:57:66	True
4780::span:0:6	4780::span:67:74	False
4781::span:0:12	4781::span:129:138	True
4782::span:0:9	4782::span:115:124	True
4783::span:0:17	4783::span:186:196	True
4784::span:7:13	4784::span:35:41	True
4785::span:0:11	4785::span:46:55	True
4786::span:0:12	4786::span:38:45	True
4787::span:0:13	4787::span:280:288	False
4788::span:8:16	4788::span:154:161	True
4791::span:0:15	4791::span:49:58	True
4793::span:0:10	4793::span:35:42	True
4794::span:0:10	4794::span:28:36	True
4795::span:0:14	4795::span:308:321	False
4797::span:0:11	4797::span:37:43	True
4799::span:0:12	4799::span:46:54	True
4800::span:0:13	4800::span:32:40	True
4801::span:0:14	4801::span:58:66	False
4802::span:217:229	4802::span:45:60	True
4804::span:0:12	4804::span:46:54	False
4806::span:288:295	4806::span:16:23	True
4807::span:15:32	4807::span:49:56	True
4808::span:4:21	4808::span:116:130	True
4809::span:0:8	4809::span:52:62	False
4810::span:0:12	4810::span:25:31	True
4812::span:0:7	4812::span:33:41	False
4813::span:0:17	4813::span:42:51	True
4815::span:26:42	4815::span:8:15	True
4816::span:0:15	4816::span:41:51	True
4817::span:0:7	4817::span:40:51	True
4818::span:0:14	4818::span:67:75	True
4821::span:0:11	4821::span:109:118	False
4822::span:0:13	4822::span:47:57	True
4823::span:0:16	4823::span:39:45	True
4825::span:62:73	4825::span:8:22	False
4826::span:14:21	4826::span:37:53	False
4827::span:21:27	4827::span:8:19	True
4828::span:0:8	4828::span:36:42	True
4829::span:0:26	4829::span:45:51	True
4830::span:11:17	4830::span:44:48	True
4832::span:164:178	4832::span:8:15	True
4834::span:0:13	4834::span:69:78	True
4835::span:0:20	4835::span:65:72	False
4836::span:0:13	4836::span:35:48	True
4841::span:0:14	4841::span:110:118	True
4842::span:0:21	4842::span:31:39	True
4844::span:0:11	4844::span:33:45	True
4845::span:18:24	4845::span:8:16	True
4846::span:31:39	4846::span:8:14	True
4849::span:0:12	4849::span:31:38	True
4850::span:90:98	4850::span:42:47	False
4851::span:0:19	4851::span:36:43	False
4852::span:0:13	4852::span:157:169	False
4853::span:0:14	4853::span:38:44	True
4854::span:42:56	4854::span:79:85	True
4855::span:0:14	4855::span:42:58	True
4856::span:0:16	4856::span:44:54	True
4858::span:0:12	4858::span:32:40	True
4859::span:25:29	4859::span:8:13	False
4862::span:0:8	4862::span:20:29	True
4863::span:51:63	4863::span:8:14	True
4864::span:0:15	4864::span:126:141	True
4865::span:0:16	4865::span:53:61	True
4866::span:67:74	4866::span:21:32	True
4867::span:0:8	4867::span:29:34	True
4868::span:0:19	4868::span:93:99	True
4870::span:67:82	4870::span:35:46	True
4873::span:48:54	4873::span:8:15	False
4874::span:0:13	4874::span:67:72	True
4876::span:19:24	4876::span:47:61	True
4878::span:17:22	4878::span:8:15	True
4879::span:0:17	4879::span:110:120	True
4880::span:0:14	4880::span:84:92	False
4881::span:13:20	4881::span:42:66	True
4882::span:0:21	4882::span:41:51	False
4883::span:0:13	4883::span:35:40	True
4884::span:0:14	4884::span:32:41	True
4885::span:28:34	4885::span:8:16	True
4886::span:0:14	4886::span:45:50	True
4887::span:0:15	4887::span:157:164	True
4891::span:0:12	4891::span:34:40	True
4892::span:0:13	4892::span:82:90	True
4893::span:44:60	4893::span:156:174	False
4894::span:0:14	4894::span:37:47	True
4895::span:0:10	4895::span:20:26	True
4896::span:0:6	4896::span:24:30	True
4898::span:0:14	4898::span:41:50	True
4899::span:0:10	4899::span:28:37	True
4900::span:52:68	4900::span:142:150	True
4902::span:0:12	4902::span:31:41	True
4903::span:0:4	4903::span:21:24	False
4905::span:84:102	4905::span:31:38	True
4906::span:28:35	4906::span:8:18	True
4907::span:0:11	4907::span:34:40	True
4908::span:0:20	4908::span:107:116	True
4910::span:0:12	4910::span:25:30	True
4911::span:23:27	4911::span:8:14	True
4912::span:47:61	4912::span:71:79	True
4913::span:0:15	4913::span:25:29	True
4914::span:0:17	4914::span:35:45	True
4916::span:32:40	4916::span:8:14	True
4919::span:0:11	4919::span:137:156	False
4920::span:0:12	4920::span:40:51	True
4921::span:0:20	4921::span:47:53	True
4922::span:0:14	4922::span:34:44	True
4923::span:0:12	4923::span:40:45	True
4924::span:0:7	4924::span:17:24	True
4926::span:0:12	4926::span:53:60	True
4927::span:0:17	4927::span:40:49	True
4930::span:0:21	4930::span:79:83	True
4931::span:17:33	4931::span:53:62	True
4932::span:0:18	4932::span:42:49	True
4933::span:0:24	4933::span:52:58	True
4934::span:632:652	4934::span:8:15	True
4935::span:0:11	4935::span:39:46	True
4936::span:0:9	4936::span:77:83	True
4937::span:0:14	4937::span:33:42	True
4938::span:0:14	4938::span:90:99	True
4939::span:0:19	4939::span:119:129	False
4941::span:0:12	4941::span:66:75	True
4942::span:0:12	4942::span:134:140	True
4943::span:0:25	4943::span:63:75	True
4944::span:0:11	4944::span:155:164	False
4945::span:0:11	4945::span:111:117	False
4946::span:0:6	4946::span:22:30	False
4947::span:0:14	4947::span:59:76	True
4948::span:0:10	4948::span:36:42	True
4950::span:0:15	4950::span:84:90	True
4954::span:0:7	4954::span:24:32	False
4956::span:0:12	4956::span:54:60	False
4960::span:0:6	4960::span:21:28	False
4961::span:0:13	4961::span:41:48	True
4962::span:7:11	4962::span:37:45	True
4963::span:0:13	4963::span:26:32	True
4964::span:0:5	4964::span:21:36	False
4966::span:0:15	4966::span:32:40	True
4970::span:0:13	4970::span:38:47	True
4971::span:0:11	4971::span:37:44	True
4972::span:26:30	4972::span:8:24	True
4973::span:0:17	4973::span:63:73	False
4974::span:0:12	4974::span:28:41	False
4978::span:0:17	4978::span:60:66	True
4979::span:6:21	4979::span:91:97	True
4980::span:27:31	4980::span:8:15	True
4981::span:0:5	4981::span:31:40	False
4982::span:0:20	4982::span:45:51	False
4983::span:0:17	4983::span:57:70	True
4985::span:18:22	4985::span:8:16	True
4986::span:0:12	4986::span:34:40	True
4988::span:0:17	4988::span:76:95	True
4989::span:0:4	4989::span:374:386	False
4990::span:0:24	4990::span:104:110	False
4991::span:0:12	4991::span:33:42	True
4992::span:0:13	4992::span:62:73	True
4993::span:0:23	4993::span:43:49	True
4994::span:0:7	4994::span:21:26	True
4995::span:782:788	4995::span:31:38	False
4996::span:0:15	4996::span:33:41	True
4997::span:0:12	4997::span:50:56	True
5000::span:0:11	5000::span:110:115	True
5001::span:37:42	5001::span:8:20	True
5002::span:0:13	5002::span:41:49	True
5004::span:0:12	5004::span:25:36	True
5005::span:0:15	5005::span:79:85	True
5006::span:0:12	5006::span:40:48	True
5008::span:78:86	5008::span:31:40	False
5009::span:0:14	5009::span:23:34	True
5010::span:0:13	5010::span:26:39	True
5011::span:0:12	5011::span:38:47	True
5012::span:0:12	5012::span:25:32	True
5013::span:0:11	5013::span:30:36	True
5016::span:0:11	5016::span:37:46	True
5018::span:0:17	5018::span:48:56	True
5019::span:22:30	5019::span:8:20	True
5020::span:0:7	5020::span:38:42	True
5022::span:0:16	5022::span:43:50	True
5023::span:16:23	5023::span:8:14	True
5024::span:0:20	5024::span:37:47	False
5025::span:0:18	5025::span:78:85	False
5026::span:0:16	5026::span:43:51	True
5027::span:0:14	5027::span:39:46	True
5029::span:0:21	5029::span:67:71	True
5030::span:0:6	5030::span:21:29	False
5032::span:0:14	5032::span:37:45	True
5033::span:0:13	5033::span:34:38	True
5034::span:0:7	5034::span:20:28	True
5035::span:0:13	5035::span:37:50	True
5038::span:0:14	5038::span:87:98	False
5040::span:0:13	5040::span:28:33	True
5041::span:13:35	5041::span:53:84	True
5042::span:0:12	5042::span:35:43	True
5043::span:0:14	5043::span:40:49	True
5046::span:0:14	5046::span:36:40	True
5047::span:4:13	5047::span:29:38	False
5048::span:0:11	5048::span:42:48	True
5049::span:16:23	5049::span:8:14	True
5050::span:0:17	5050::span:42:51	True
5051::span:0:11	5051::span:37:41	False
5052::span:0:10	5052::span:34:41	True
5055::span:27:32	5055::span:8:25	True
5056::span:31:38	5056::span:8:20	True
5057::span:0:8	5057::span:24:35	False
5058::span:0:17	5058::span:39:47	True
5059::span:5:17	5059::span:54:64	True
5061::span:30:36	5061::span:8:17	True
5062::span:0:15	5062::span:41:45	True
5063::span:0:17	5063::span:38:47	True
5064::span:0:13	5064::span:38:46	False
5065::span:36:44	5065::span:25:34	True
5066::span:0:12	5066::span:39:45	True
5067::span:16:20	5067::span:40:48	True
5068::span:0:16	5068::span:34:43	False
5069::span:92:103	5069::span:8:19	True
5070::span:4:13	5070::span:29:40	False
5072::span:0:17	5072::span:49:55	True
5073::span:0:14	5073::span:148:158	True
5074::span:4:17	5074::span:128:136	False
5075::span:57:66	5075::span:8:13	True
5076::span:0:21	5076::span:34:44	True
5077::span:0:16	5077::span:29:38	True
5078::span:17:30	5078::span:8:15	True
5079::span:0:17	5079::span:44:49	True
5080::span:0:11	5080::span:80:86	True
5082::span:0:16	5082::span:35:42	True
5083::span:0:22	5083::span:53:60	True
5084::span:0:22	5084::span:49:55	True
5087::span:0:7	5087::span:33:41	True
5088::span:0:15	5088::span:43:52	True
5089::span:9:19	5089::span:51:59	True
5090::span:23:29	5090::span:8:21	True
5092::span:0:10	5092::span:103:109	True
5094::span:3:15	5094::span:149:173	True
5097::span:0:15	5097::span:51:67	True
5098::span:0:14	5098::span:38:48	True
5099::span:0:12	5099::span:119:127	False
5102::span:0:16	5102::span:36:45	True
5104::span:0:13	5104::span:151:158	True
5105::span:40:48	5105::span:14:21	False
5107::span:0:14	5107::span:44:51	True
5110::span:0:14	5110::span:39:46	True
5111::span:0:12	5111::span:25:39	True
5112::span:0:11	5112::span:49:55	True
5113::span:0:10	5113::span:26:34	False
5114::span:0:18	5114::span:30:40	True
5115::span:0:14	5115::span:41:48	True
5117::span:0:16	5117::span:29:36	True
5118::span:0:14	5118::span:27:32	True
5119::span:0:6	5119::span:22:29	False
5121::span:0:13	5121::span:37:45	True
5122::span:0:13	5122::span:40:47	True
5123::span:0:19	5123::span:37:47	True
5125::span:0:13	5125::span:25:34	True
5126::span:0:18	5126::span:36:43	True
5128::span:31:34	5128::span:8:15	True
5129::span:0:10	5129::span:60:72	True
5130::span:0:12	5130::span:31:40	True
5133::span:0:6	5133::span:52:61	True
5135::span:0:17	5135::span:32:38	True
5136::span:0:13	5136::span:37:43	True
5137::span:0:27	5137::span:105:109	True
5138::span:0:14	5138::span:74:79	True
5139::span:0:12	5139::span:98:111	True
5140::span:16:32	5140::span:8:14	True
5141::span:0:16	5141::span:42:53	True
5143::span:0:19	5143::span:41:47	True
5144::span:21:25	5144::span:8:19	True
5145::span:0:6	5145::span:38:48	False
5147::span:0:21	5147::span:49:62	True
5148::span:0:24	5148::span:168:174	True
5151::span:0:17	5151::span:261:271	False
5152::span:0:21	5152::span:38:50	True
5155::span:0:18	5155::span:36:47	True
5156::span:0:12	5156::span:94:103	True
5158::span:0:9	5158::span:18:25	True
5159::span:0:14	5159::span:39:47	True
5161::span:0:10	5161::span:174:184	False
5162::span:0:6	5162::span:224:233	False
5164::span:69:86	5164::span:34:42	False
5165::span:0:14	5165::span:85:95	False
5166::span:0:12	5166::span:206:216	False
5168::span:0:11	5168::span:29:37	True
5169::span:218:229	5169::span:29:34	False
5170::span:18:25	5170::span:51:61	True
5171::span:0:16	5171::span:80:86	True
5174::span:0:16	5174::span:34:40	True
5176::span:46:51	5176::span:8:20	True
5180::span:0:6	5180::span:22:34	False
5181::span:0:13	5181::span:39:46	True
5183::span:0:10	5183::span:38:44	False
5184::span:0:12	5184::span:50:58	False
5185::span:0:17	5185::span:80:85	False
5186::span:16:22	5186::span:8:14	True
5188::span:0:16	5188::span:45:51	True
5189::span:17:24	5189::span:50:63	True
5190::span:0:11	5190::span:24:36	True
5191::span:0:17	5191::span:48:52	True
5193::span:0:10	5193::span:36:44	True
5194::span:0:16	5194::span:26:35	True
5195::span:0:11	5195::span:37:46	True
5196::span:8:23	5196::span:38:43	False
5197::span:0:16	5197::span:140:152	True
5198::span:0:12	5198::span:39:47	True
5200::span:0:11	5200::span:29:43	True
5201::span:0:12	5201::span:31:36	True
5202::span:0:8	5202::span:27:35	True
5203::span:0:13	5203::span:79:86	True
5204::span:42:56	5204::span:32:38	False
5205::span:18:24	5205::span:8:16	True
5207::span:0:15	5207::span:83:90	True
5208::span:0:11	5208::span:41:50	True
5209::span:0:17	5209::span:32:44	False
5210::span:0:16	5210::span:43:52	True
5211::span:0:13	5211::span:33:41	True
5212::span:291:308	5212::span:8:15	True
5213::span:0:12	5213::span:27:36	True
5214::span:33:40	5214::span:129:140	True
5215::span:0:14	5215::span:36:46	True
5216::span:0:6	5216::span:23:34	False
5217::span:0:18	5217::span:44:51	True
5218::span:0:13	5218::span:39:47	True
5219::span:25:31	5219::span:16:23	True
5221::span:18:33	5221::span:8:16	True
5222::span:0:14	5222::span:38:49	True
5223::span:77:82	5223::span:8:14	True
5224::span:0:11	5224::span:43:51	True
5225::span:0:14	5225::span:36:45	True
5226::span:49:57	5226::span:8:17	True
5227::span:0:18	5227::span:43:53	True
5229::span:550:568	5229::span:45:52	False
5232::span:27:33	5232::span:8:12	True
5233::span:25:33	5233::span:114:125	True
5234::span:96:102	5234::span:37:50	False
5235::span:9:20	5235::span:38:44	True
5236::span:0:12	5236::span:30:37	True
5237::span:0:14	5237::span:36:41	True
5238::span:0:13	5238::span:185:192	True
5239::span:0:10	5239::span:35:43	True
5240::span:45:55	5240::span:8:22	False
5241::span:0:9	5241::span:34:42	True
5242::span:30:45	5242::span:162:169	False
5243::span:0:9	5243::span:37:46	True
5244::span:0:20	5244::span:71:77	True
5246::span:0:11	5246::span:23:31	True
5247::span:0:12	5247::span:42:48	True
5248::span:0:15	5248::span:52:59	True
5249::span:0:18	5249::span:41:46	True
5250::span:0:16	5250::span:33:39	True
5252::span:0:14	5252::span:41:48	True
5253::span:37:42	5253::span:8:17	True
5254::span:0:17	5254::span:39:50	True
5255::span:24:30	5255::span:8:13	True
5256::span:0:18	5256::span:47:52	True
5258::span:0:16	5258::span:45:51	True
5259::span:7:13	5259::span:43:48	True
5260::span:17:24	5260::span:221:227	True
5261::span:0:9	5261::span:86:96	True
5263::span:0:11	5263::span:25:31	True
5264::span:0:11	5264::span:32:43	True
5267::span:0:12	5267::span:31:38	True
5269::span:13:20	5269::span:73:77	False
5270::span:0:9	5270::span:37:50	True
5271::span:45:53	5271::span:8:17	True
5272::span:0:21	5272::span:53:63	True
5276::span:0:13	5276::span:96:107	True
5277::span:48:61	5277::span:8:15	True
5279::span:0:15	5279::span:56:64	True
5280::span:0:14	5280::span:28:36	True
5281::span:0:15	5281::span:42:48	True
5284::span:0:13	5284::span:31:36	True
5285::span:0:9	5285::span:38:42	False
5286::span:0:14	5286::span:75:80	True
5287::span:27:33	5287::span:8:16	True
5288::span:0:13	5288::span:37:44	True
5289::span:0:7	5289::span:35:48	True
5290::span:0:13	5290::span:40:45	True
5291::span:0:16	5291::span:74:83	False
5292::span:0:16	5292::span:42:47	True
5293::span:0:14	5293::span:46:59	True
5294::span:0:31	5294::span:90:95	True
5295::span:0:11	5295::span:99:104	False
5296::span:0:17	5296::span:65:74	True
5297::span:0:18	5297::span:33:40	True
5298::span:14:18	5298::span:38:50	False
5299::span:0:11	5299::span:84:92	False
5300::span:0:10	5300::span:26:32	True
5301::span:0:15	5301::span:29:38	True
5302::span:0:15	5302::span:37:43	True
5303::span:0:24	5303::span:45:50	True
5304::span:17:22	5304::span:8:15	True
5307::span:33:39	5307::span:8:16	True
5308::span:0:11	5308::span:24:33	True
5309::span:17:24	5309::span:8:15	True
5312::span:0:12	5312::span:37:50	True
5315::span:0:16	5315::span:63:71	True
5316::span:0:15	5316::span:137:165	True
5317::span:0:13	5317::span:30:39	False
5318::span:30:49	5318::span:53:74	True
5319::span:0:8	5319::span:35:43	True
5321::span:0:8	5321::span:130:137	False
5323::span:29:37	5323::span:86:93	True
5324::span:0:11	5324::span:37:48	True
5325::span:342:352	5325::span:35:42	False
5326::span:26:33	5326::span:128:138	True
5328::span:0:14	5328::span:24:29	False
5330::span:29:35	5330::span:357:371	True
5332::span:0:15	5332::span:33:39	True
5333::span:0:22	5333::span:106:114	True
5335::span:0:12	5335::span:123:130	True
5337::span:0:12	5337::span:54:59	True
5338::span:0:13	5338::span:72:80	True
5340::span:0:15	5340::span:101:105	False
5341::span:0:12	5341::span:61:69	True
5343::span:17:21	5343::span:8:15	True
5344::span:0:10	5344::span:30:37	True
5345::span:0:11	5345::span:37:46	True
5347::span:17:23	5347::span:8:15	True
5348::span:0:16	5348::span:34:38	True
5351::span:0:14	5351::span:40:46	True
5353::span:0:19	5353::span:39:47	False
5356::span:0:15	5356::span:115:122	False
5358::span:0:6	5358::span:19:26	False
5360::span:0:15	5360::span:37:42	True
5361::span:7:22	5361::span:32:39	True
5362::span:22:29	5362::span:8:14	True
5364::span:33:41	5364::span:8:21	False
5365::span:683:690	5365::span:40:46	False
5366::span:25:29	5366::span:8:13	True
5367::span:0:13	5367::span:213:221	False
5369::span:0:12	5369::span:59:65	True
5370::span:0:14	5370::span:153:159	False
5371::span:0:15	5371::span:41:49	True
5372::span:0:20	5372::span:46:66	True
5373::span:0:12	5373::span:25:32	True
5374::span:0:6	5374::span:22:33	False
5377::span:0:17	5377::span:10:17	True
5378::span:0:7	5378::span:35:41	False
5379::span:30:35	5379::span:8:16	True
5380::span:0:11	5380::span:26:36	True
5381::span:26:32	5381::span:8:15	True
5382::span:0:12	5382::span:100:104	True
5385::span:0:17	5385::span:44:49	True
5386::span:0:21	5386::span:36:42	True
5387::span:43:66	5387::span:94:103	True
5388::span:40:48	5388::span:74:85	False
5390::span:34:40	5390::span:8:22	False
5391::span:0:16	5391::span:63:72	True
5393::span:25:31	5393::span:8:13	False
5394::span:8:24	5394::span:69:80	True
5395::span:0:13	5395::span:43:46	True
5396::span:0:23	5396::span:44:51	True
5397::span:0:13	5397::span:36:43	True
5398::span:0:7	5398::span:34:43	False
5399::span:114:124	5399::span:8:12	True
5400::span:0:15	5400::span:35:48	True
5401::span:53:68	5401::span:90:97	True
5402::span:0:19	5402::span:42:50	True
5403::span:0:15	5403::span:42:63	True
5404::span:0:13	5404::span:88:94	True
5405::span:0:12	5405::span:21:27	True
5406::span:0:17	5406::span:32:41	True
5408::span:0:18	5408::span:45:49	True
5409::span:0:11	5409::span:76:81	True
5410::span:0:14	5410::span:133:137	False
5411::span:0:14	5411::span:63:74	True
5413::span:0:15	5413::span:43:53	True
5416::span:32:37	5416::span:8:16	True
5417::span:0:11	5417::span:21:28	True
5418::span:26:32	5418::span:8:16	True
5420::span:25:30	5420::span:8:16	True
5421::span:0:7	5421::span:38:44	False
5422::span:46:54	5422::span:8:14	True
5424::span:0:14	5424::span:37:43	True
5425::span:0:22	5425::span:37:46	False
5427::span:0:20	5427::span:167:176	False
5428::span:74:82	5428::span:29:37	False
5429::span:36:42	5429::span:8:34	True
5430::span:26:33	5430::span:8:24	True
5432::span:0:6	5432::span:23:35	False
5433::span:0:11	5433::span:32:40	True
5434::span:8:21	5434::span:70:84	True
5435::span:18:23	5435::span:41:50	True
5437::span:0:12	5437::span:132:138	True
5438::span:0:6	5438::span:19:25	False
5441::span:0:12	5441::span:36:42	False
5443::span:0:11	5443::span:52:58	False
5444::span:0:4	5444::span:17:27	True
5445::span:0:14	5445::span:59:67	True
5446::span:0:16	5446::span:39:43	True
5447::span:3:14	5447::span:47:53	True
5448::span:0:20	5448::span:41:45	True
5452::span:6:21	5452::span:41:46	True
5454::span:0:5	5454::span:37:45	False
5455::span:0:11	5455::span:39:48	True
5459::span:0:13	5459::span:36:41	True
5461::span:0:17	5461::span:29:37	True
5462::span:0:15	5462::span:30:36	False
5463::span:0:14	5463::span:89:101	True
5464::span:0:19	5464::span:112:120	True
5465::span:7:19	5465::span:48:59	False
