person	pob	label
5411::span:0:13	5411::span:63:73	True
5413::span:0:14	5413::span:43:52	True
5414::span:37:40	5414::span:8:34	True
5416::span:32:36	5416::span:8:15	True
5417::span:0:10	5417::span:21:27	True
5418::span:26:31	5418::span:8:15	True
5420::span:25:29	5420::span:8:15	True
5421::span:0:6	5421::span:38:43	False
5422::span:46:53	5422::span:8:13	True
5423::span:17:25	5423::span:101:108	True
5424::span:0:13	5424::span:37:42	True
5425::span:0:21	5425::span:37:45	False
5426::span:33:36	5426::span:8:15	False
5427::span:0:19	5427::span:167:175	False
5428::span:74:81	5428::span:29:36	False
5429::span:36:41	5429::span:8:33	True
5430::span:26:32	5430::span:8:23	True
5432::span:0:5	5432::span:23:34	False
5433::span:0:10	5433::span:32:39	True
5434::span:8:20	5434::span:70:83	True
5435::span:18:22	5435::span:41:49	True
5437::span:0:11	5437::span:132:137	True
5438::span:0:5	5438::span:19:24	False
5439::span:34:39	5439::span:8:21	False
5441::span:0:11	5441::span:36:41	False
5442::span:34:38	5442::span:8:17	True
5443::span:0:10	5443::span:52:57	False
5444::span:0:3	5444::span:17:26	True
5445::span:0:13	5445::span:59:66	True
5446::span:0:15	5446::span:39:42	True
5447::span:3:13	5447::span:47:52	True
5448::span:0:19	5448::span:41:44	True
5450::span:16:24	5450::span:41:46	True
5451::span:24:28	5451::span:8:14	False
5452::span:6:20	5452::span:41:45	True
5454::span:0:4	5454::span:37:44	False
5455::span:0:10	5455::span:39:47	True
5459::span:0:12	5459::span:36:40	True
5460::span:66:72	5460::span:8:16	True
5461::span:0:16	5461::span:29:36	True
5462::span:0:14	5462::span:30:35	False
5463::span:0:13	5463::span:89:100	True
5464::span:0:18	5464::span:112:119	True
5465::span:7:18	5465::span:48:58	False
5467::span:0:15	5467::span:49:53	True
5468::span:0:4	5468::span:32:38	True
5469::span:0:10	5469::span:37:45	True
5470::span:0:14	5470::span:41:48	True
5471::span:0:13	5471::span:37:44	True
5472::span:0:13	5472::span:61:70	True
5474::span:0:20	5474::span:89:94	True
5475::span:35:40	5475::span:8:16	True
5476::span:69:82	5476::span:22:38	False
5477::span:169:172	5477::span:8:16	True
5478::span:0:12	5478::span:66:72	True
5479::span:0:14	5479::span:33:38	True
5480::span:50:63	5480::span:17:24	False
5481::span:0:10	5481::span:37:50	True
5482::span:0:11	5482::span:31:38	True
5483::span:0:16	5483::span:138:144	False
5487::span:41:45	5487::span:8:15	True
5488::span:0:13	5488::span:41:47	True
5489::span:17:24	5489::span:8:14	True
5490::span:0:11	5490::span:64:71	True
5491::span:18:24	5491::span:8:15	True
5492::span:0:10	5492::span:65:72	False
5493::span:0:12	5493::span:39:45	True
5494::span:0:21	5494::span:52:58	True
5495::span:85:96	5495::span:44:50	False
5496::span:19:23	5496::span:8:16	True
5497::span:11:15	5497::span:31:36	False
5498::span:21:27	5498::span:53:56	True
5499::span:0:6	5499::span:23:30	False
5500::span:16:22	5500::span:8:13	True
5501::span:0:9	5501::span:22:29	True
5502::span:0:16	5502::span:35:42	True
5503::span:0:17	5503::span:52:57	True
5505::span:58:65	5505::span:32:44	False
5506::span:16:20	5506::span:64:71	False
5507::span:0:15	5507::span:50:55	True
5508::span:0:3	5508::span:17:23	False
5509::span:0:4	5509::span:22:34	False
5510::span:0:16	5510::span:42:50	True
5511::span:0:14	5511::span:27:32	True
5512::span:0:15	5512::span:41:46	True
5513::span:0:14	5513::span:43:50	True
5514::span:0:4	5514::span:28:43	False
5516::span:0:3	5516::span:20:24	False
5517::span:0:14	5517::span:129:132	False
5518::span:18:28	5518::span:149:154	True
5519::span:0:12	5519::span:23:30	True
5520::span:0:13	5520::span:32:47	True
5521::span:0:4	5521::span:33:40	True
5522::span:0:10	5522::span:88:96	False
5524::span:0:19	5524::span:167:171	True
5525::span:15:21	5525::span:128:131	False
5526::span:29:35	5526::span:8:16	True
5528::span:21:27	5528::span:60:77	True
5529::span:5:8	5529::span:24:33	False
5530::span:41:45	5530::span:8:13	True
5531::span:0:16	5531::span:43:46	True
5532::span:0:11	5532::span:35:40	True
5533::span:0:5	5533::span:22:28	False
5534::span:0:16	5534::span:65:73	True
5535::span:0:12	5535::span:26:44	True
5536::span:34:41	5536::span:8:14	True
5537::span:0:18	5537::span:38:49	True
5538::span:0:12	5538::span:39:45	True
5539::span:0:20	5539::span:81:85	True
5540::span:0:13	5540::span:29:38	False
5541::span:0:17	5541::span:45:49	False
5542::span:0:13	5542::span:235:242	True
5543::span:0:11	5543::span:28:43	False
5544::span:0:8	5544::span:26:34	False
5545::span:0:5	5545::span:40:45	True
5546::span:0:12	5546::span:33:40	True
5547::span:0:4	5547::span:35:42	False
5548::span:30:41	5548::span:69:76	True
5549::span:21:28	5549::span:8:18	True
5550::span:0:10	5550::span:35:42	True
5553::span:16:19	5553::span:33:43	True
5554::span:15:22	5554::span:8:12	True
5555::span:0:12	5555::span:43:48	True
5556::span:111:115	5556::span:17:26	False
5557::span:0:5	5557::span:51:58	False
5558::span:0:34	5558::span:130:135	False
5559::span:0:12	5559::span:77:83	True
5560::span:30:37	5560::span:8:17	False
5561::span:28:32	5561::span:8:15	True
5562::span:0:10	5562::span:37:48	True
5563::span:0:6	5563::span:20:27	True
5565::span:76:82	5565::span:19:33	True
5566::span:0:4	5566::span:21:29	False
5567::span:0:15	5567::span:39:44	True
5568::span:0:7	5568::span:35:42	True
5569::span:0:15	5569::span:26:31	True
5570::span:28:35	5570::span:8:19	True
5573::span:0:7	5573::span:459:470	False
5574::span:0:10	5574::span:47:58	True
5575::span:0:15	5575::span:32:38	True
5576::span:0:22	5576::span:49:55	True
5577::span:0:8	5577::span:24:36	False
5578::span:0:24	5578::span:51:56	True
5580::span:0:16	5580::span:42:47	True
5582::span:0:6	5582::span:35:43	True
5583::span:0:34	5583::span:52:57	True
5584::span:0:18	5584::span:82:90	True
5585::span:0:14	5585::span:60:75	True
5586::span:156:162	5586::span:8:12	True
5587::span:0:5	5587::span:19:27	True
5588::span:0:14	5588::span:40:45	True
5590::span:0:11	5590::span:25:34	True
5591::span:0:13	5591::span:69:79	False
5592::span:0:17	5592::span:42:46	True
5593::span:0:11	5593::span:36:41	True
5594::span:0:13	5594::span:69:75	True
5595::span:0:8	5595::span:37:45	False
5597::span:36:40	5597::span:82:90	True
5599::span:0:15	5599::span:41:50	False
5600::span:50:62	5600::span:19:27	True
5601::span:0:12	5601::span:28:33	True
5602::span:0:8	5602::span:19:27	True
5604::span:0:11	5604::span:30:38	True
5605::span:27:32	5605::span:8:14	True
5606::span:0:15	5606::span:41:61	True
5607::span:32:36	5607::span:8:19	True
5608::span:0:18	5608::span:87:93	True
5609::span:0:19	5609::span:217:226	True
5610::span:0:13	5610::span:57:62	True
5612::span:15:20	5612::span:8:12	True
5613::span:0:12	5613::span:38:43	True
5614::span:31:38	5614::span:8:18	True
5615::span:0:4	5615::span:20:25	False
5617::span:0:12	5617::span:41:45	True
5618::span:0:18	5618::span:35:42	False
5619::span:0:10	5619::span:41:47	False
5621::span:0:9	5621::span:30:39	True
5622::span:0:16	5622::span:36:40	True
5623::span:0:15	5623::span:31:38	True
5625::span:13:19	5625::span:63:68	False
5626::span:0:12	5626::span:31:45	True
5627::span:25:30	5627::span:8:16	True
5628::span:0:20	5628::span:89:97	False
5629::span:0:14	5629::span:81:91	True
5630::span:43:56	5630::span:341:344	True
5632::span:0:10	5632::span:38:46	True
5633::span:36:42	5633::span:12:33	False
5635::span:43:57	5635::span:8:14	True
5637::span:0:10	5637::span:32:37	True
5638::span:0:10	5638::span:21:27	True
5639::span:0:9	5639::span:65:71	True
5640::span:0:9	5640::span:35:39	True
5641::span:30:35	5641::span:43:49	False
5643::span:0:12	5643::span:61:66	True
5644::span:0:13	5644::span:145:151	True
5645::span:15:19	5645::span:8:12	True
5646::span:0:10	5646::span:33:39	True
5647::span:29:36	5647::span:8:16	True
5648::span:0:13	5648::span:44:51	True
5649::span:0:8	5649::span:25:32	True
5650::span:34:39	5650::span:8:17	False
5651::span:0:10	5651::span:68:73	True
5652::span:0:11	5652::span:74:81	True
5653::span:0:13	5653::span:36:44	True
5655::span:0:9	5655::span:48:55	True
5656::span:0:14	5656::span:28:33	True
5658::span:0:10	5658::span:36:42	True
5659::span:0:9	5659::span:24:31	True
5660::span:0:15	5660::span:42:46	True
5661::span:0:15	5661::span:104:107	False
5664::span:0:4	5664::span:36:39	True
5665::span:0:4	5665::span:42:52	False
5666::span:0:15	5666::span:34:38	True
5667::span:0:11	5667::span:22:25	True
5669::span:0:11	5669::span:159:166	True
5670::span:26:32	5670::span:8:13	True
5671::span:0:8	5671::span:122:125	True
5672::span:0:13	5672::span:71:76	True
5674::span:9:16	5674::span:45:52	True
5675::span:0:16	5675::span:71:75	True
5677::span:0:14	5677::span:33:42	True
5678::span:25:30	5678::span:8:13	True
5679::span:37:43	5679::span:8:15	True
5680::span:0:14	5680::span:189:196	True
5681::span:0:5	5681::span:22:30	False
5682::span:0:12	5682::span:36:45	True
5683::span:0:13	5683::span:128:133	True
5684::span:0:11	5684::span:36:53	True
5685::span:0:3	5685::span:29:39	False
5686::span:0:12	5686::span:114:119	True
5687::span:0:5	5687::span:23:34	False
5689::span:0:23	5689::span:67:77	True
5690::span:0:15	5690::span:46:50	True
5691::span:0:9	5691::span:26:32	True
5692::span:0:15	5692::span:104:113	False
5693::span:0:20	5693::span:69:74	True
5694::span:44:53	5694::span:253:259	True
5695::span:18:24	5695::span:8:15	True
5696::span:81:86	5696::span:33:45	False
5698::span:0:9	5698::span:35:44	True
5699::span:34:40	5699::span:8:17	True
5700::span:0:16	5700::span:41:48	True
5702::span:0:18	5702::span:44:51	True
5703::span:31:38	5703::span:8:18	True
5704::span:35:40	5704::span:8:32	True
5705::span:0:12	5705::span:40:43	True
5706::span:0:13	5706::span:37:46	True
5707::span:0:10	5707::span:55:65	True
5708::span:0:15	5708::span:37:42	True
5709::span:0:16	5709::span:44:59	True
5710::span:0:19	5710::span:22:27	True
5711::span:42:49	5711::span:8:15	True
5712::span:0:11	5712::span:27:37	True
5713::span:21:28	5713::span:8:18	True
5714::span:0:15	5714::span:282:295	True
5715::span:0:10	5715::span:24:30	True
5716::span:0:3	5716::span:20:30	False
5717::span:0:7	5717::span:48:52	False
5718::span:0:15	5718::span:87:92	True
5719::span:0:11	5719::span:58:70	False
5720::span:0:13	5720::span:29:35	False
5721::span:0:10	5721::span:178:186	True
5723::span:0:13	5723::span:76:81	True
5724::span:35:47	5724::span:72:80	True
5725::span:0:10	5725::span:51:57	True
5726::span:3:9	5726::span:23:30	True
5728::span:0:12	5728::span:77:88	True
5729::span:0:13	5729::span:36:40	True
5730::span:0:18	5730::span:37:40	True
5731::span:211:215	5731::span:66:70	False
5732::span:0:17	5732::span:34:42	True
5733::span:0:12	5733::span:66:71	True
5734::span:0:15	5734::span:385:393	False
5735::span:0:14	5735::span:38:43	True
5736::span:0:8	5736::span:37:43	True
5737::span:0:16	5737::span:30:40	True
5738::span:13:16	5738::span:44:52	True
5739::span:0:15	5739::span:61:70	False
5740::span:380:384	5740::span:34:41	False
5742::span:0:5	5742::span:19:23	True
5743::span:48:54	5743::span:8:20	True
5744::span:0:8	5744::span:67:71	True
5745::span:0:14	5745::span:30:36	True
5746::span:89:102	5746::span:20:28	False
5747::span:4:12	5747::span:71:83	False
5748::span:0:5	5748::span:32:36	False
5749::span:15:20	5749::span:96:104	True
5750::span:0:24	5750::span:43:48	True
5751::span:0:14	5751::span:38:46	True
5752::span:0:15	5752::span:51:63	False
5753::span:13:20	5753::span:90:97	True
5755::span:0:7	5755::span:21:27	False
5756::span:0:4	5756::span:22:28	False
5757::span:0:18	5757::span:45:58	True
5758::span:0:5	5758::span:54:64	False
5759::span:0:11	5759::span:43:49	False
5760::span:0:6	5760::span:20:26	True
5761::span:17:22	5761::span:75:81	True
5762::span:0:15	5762::span:93:101	False
5763::span:28:35	5763::span:8:15	True
5764::span:0:8	5764::span:25:36	False
5765::span:0:22	5765::span:86:94	True
5767::span:0:11	5767::span:39:51	True
5769::span:0:15	5769::span:35:43	False
5770::span:26:36	5770::span:8:13	False
5771::span:38:43	5771::span:10:24	False
5772::span:0:21	5772::span:75:81	True
5774::span:0:16	5774::span:68:71	True
5775::span:0:10	5775::span:20:28	True
5776::span:19:43	5776::span:61:68	False
5777::span:0:11	5777::span:62:72	True
5778::span:0:18	5778::span:36:43	True
5779::span:0:6	5779::span:20:25	False
5780::span:41:48	5780::span:8:13	True
5782::span:0:16	5782::span:42:47	True
5784::span:0:22	5784::span:38:46	True
5785::span:34:43	5785::span:8:16	False
5786::span:0:12	5786::span:32:37	True
5787::span:0:12	5787::span:32:39	True
5788::span:27:32	5788::span:8:13	True
5789::span:0:10	5789::span:36:44	True
5790::span:26:32	5790::span:8:14	True
5791::span:87:94	5791::span:77:84	False
5792::span:0:14	5792::span:28:34	True
5793::span:0:16	5793::span:37:49	True
5795::span:0:9	5795::span:44:53	False
5796::span:0:16	5796::span:30:40	True
5797::span:0:11	5797::span:31:36	True
5798::span:0:7	5798::span:18:26	True
5800::span:0:5	5800::span:16:18	True
5801::span:0:15	5801::span:102:120	True
5803::span:0:4	5803::span:65:68	True
5804::span:0:9	5804::span:48:55	False
5806::span:0:8	5806::span:22:38	True
5807::span:0:12	5807::span:35:41	False
5809::span:0:13	5809::span:36:43	True
5810::span:0:6	5810::span:62:74	False
5811::span:23:28	5811::span:8:20	True
5812::span:0:13	5812::span:43:48	True
5813::span:0:15	5813::span:39:43	True
5815::span:0:15	5815::span:115:121	True
5816::span:0:11	5816::span:35:39	True
5817::span:34:40	5817::span:8:15	True
5818::span:0:23	5818::span:37:45	True
5819::span:0:11	5819::span:28:34	True
5820::span:0:3	5820::span:40:45	False
5821::span:0:11	5821::span:40:44	True
5822::span:0:4	5822::span:21:27	False
5823::span:0:15	5823::span:43:47	True
5824::span:0:10	5824::span:24:31	True
5825::span:49:61	5825::span:8:13	False
5826::span:22:28	5826::span:8:19	True
5827::span:0:8	5827::span:30:34	True
5829::span:0:5	5829::span:19:24	True
5830::span:0:19	5830::span:71:79	True
5831::span:0:12	5831::span:101:111	False
5832::span:0:10	5832::span:37:43	True
5833::span:0:9	5833::span:50:56	True
5834::span:0:10	5834::span:216:222	True
5835::span:30:36	5835::span:8:13	False
5836::span:0:12	5836::span:36:43	True
5837::span:0:15	5837::span:47:51	True
5838::span:55:61	5838::span:8:15	False
5839::span:0:16	5839::span:10:16	True
5840::span:0:10	5840::span:171:175	False
5841::span:322:333	5841::span:33:39	False
5842::span:15:21	5842::span:8:12	True
5844::span:0:12	5844::span:209:217	True
5845::span:0:6	5845::span:102:107	False
5846::span:0:3	5846::span:35:40	True
5847::span:83:95	5847::span:40:48	False
5848::span:0:17	5848::span:42:46	True
5849::span:0:12	5849::span:74:97	True
5850::span:0:14	5850::span:38:41	True
5851::span:0:8	5851::span:24:30	True
5852::span:0:3	5852::span:33:39	False
5853::span:0:12	5853::span:62:67	False
5854::span:0:4	5854::span:74:83	False
5855::span:0:9	5855::span:93:101	True
5856::span:0:13	5856::span:114:118	False
5857::span:0:3	5857::span:84:96	True
5858::span:23:30	5858::span:8:20	True
5859::span:28:34	5859::span:8:16	True
5860::span:0:6	5860::span:20:26	True
5861::span:0:8	5861::span:347:358	False
5862::span:25:31	5862::span:8:13	True
5863::span:0:12	5863::span:29:37	False
5864::span:0:7	5864::span:21:27	True
5865::span:0:13	5865::span:66:73	True
5867::span:0:15	5867::span:319:327	True
5868::span:8:20	5868::span:58:68	False
5869::span:0:17	5869::span:69:75	True
5870::span:0:15	5870::span:29:36	True
5871::span:93:99	5871::span:283:299	False
5872::span:0:14	5872::span:25:29	True
5873::span:26:31	5873::span:8:13	False
5874::span:0:11	5874::span:33:39	True
5875::span:18:23	5875::span:8:15	True
5876::span:0:20	5876::span:85:110	True
5877::span:43:48	5877::span:20:27	False
5878::span:0:23	5878::span:49:57	False
5879::span:517:523	5879::span:8:20	True
5880::span:0:23	5880::span:163:169	False
5883::span:0:19	5883::span:185:193	False
5884::span:18:26	5884::span:8:15	True
5885::span:0:24	5885::span:351:369	True
5886::span:0:15	5886::span:40:44	True
5887::span:0:14	5887::span:35:40	False
5888::span:0:19	5888::span:42:46	True
5889::span:0:16	5889::span:44:57	True
5890::span:31:46	5890::span:8:18	True
5891::span:14:35	5891::span:60:64	True
5892::span:27:31	5892::span:8:15	True
5893::span:0:14	5893::span:28:35	True
5894::span:0:15	5894::span:29:36	True
5895::span:26:30	5895::span:8:14	True
5896::span:0:10	5896::span:34:42	True
5898::span:16:22	5898::span:44:49	True
5899::span:0:15	5899::span:40:46	True
5900::span:0:11	5900::span:39:42	True
5901::span:0:18	5901::span:32:36	True
5902::span:0:15	5902::span:36:42	False
5903::span:103:109	5903::span:26:35	True
5906::span:0:9	5906::span:41:49	True
5907::span:0:17	5907::span:43:49	True
5908::span:0:8	5908::span:35:43	True
5909::span:0:12	5909::span:40:50	True
5910::span:0:5	5910::span:21:30	False
5911::span:0:8	5911::span:32:40	True
5913::span:0:6	5913::span:55:67	True
5914::span:0:15	5914::span:163:166	True
5915::span:0:9	5915::span:164:177	True
5916::span:0:12	5916::span:33:56	True
5918::span:0:14	5918::span:25:30	True
5919::span:71:78	5919::span:89:96	True
5920::span:0:12	5920::span:46:51	True
5921::span:18:22	5921::span:8:15	True
5923::span:62:73	5923::span:96:101	True
5924::span:0:10	5924::span:26:43	True
5925::span:0:6	5925::span:40:45	True
5926::span:0:15	5926::span:35:41	True
5927::span:0:13	5927::span:303:308	False
5928::span:0:11	5928::span:70:75	True
5929::span:0:13	5929::span:98:106	True
5930::span:205:214	5930::span:8:13	True
5931::span:0:9	5931::span:120:128	True
5933::span:0:11	5933::span:107:114	False
5935::span:0:11	5935::span:37:44	True
5937::span:0:10	5937::span:36:45	True
5938::span:670:673	5938::span:50:57	False
5939::span:243:247	5939::span:214:220	True
5940::span:0:13	5940::span:100:109	True
5941::span:0:13	5941::span:36:40	True
5942::span:17:30	5942::span:8:14	True
5943::span:0:13	5943::span:36:41	True
5944::span:0:9	5944::span:81:90	False
5945::span:0:11	5945::span:40:45	True
5947::span:15:22	5947::span:43:55	True
5948::span:0:12	5948::span:23:31	True
5949::span:0:15	5949::span:58:63	True
5950::span:0:11	5950::span:39:46	True
5951::span:14:16	5951::span:85:89	True
5953::span:0:14	5953::span:86:90	True
5954::span:0:14	5954::span:69:76	False
5955::span:0:9	5955::span:90:95	True
5956::span:12:18	5956::span:51:59	False
5957::span:42:53	5957::span:8:23	True
5958::span:0:7	5958::span:35:39	True
5959::span:0:12	5959::span:36:52	True
5960::span:0:12	5960::span:39:48	True
5961::span:3:8	5961::span:40:47	True
5962::span:0:11	5962::span:35:41	True
5963::span:0:11	5963::span:56:61	True
5964::span:0:14	5964::span:38:46	True
5965::span:36:40	5965::span:58:81	False
5966::span:0:16	5966::span:72:76	True
5967::span:0:11	5967::span:34:42	True
5968::span:0:11	5968::span:67:72	True
5969::span:0:17	5969::span:31:36	True
5971::span:30:35	5971::span:8:17	False
5972::span:0:6	5972::span:20:28	True
5973::span:28:47	5973::span:17:23	True
5974::span:0:4	5974::span:34:43	True
5975::span:55:61	5975::span:23:26	True
5977::span:0:4	5977::span:18:34	True
5978::span:0:22	5978::span:52:70	True
5979::span:0:16	5979::span:38:59	True
5980::span:0:14	5980::span:140:144	True
5981::span:0:10	5981::span:44:53	True
5982::span:0:20	5982::span:45:50	True
5983::span:0:18	5983::span:45:51	True
5984::span:0:13	5984::span:38:44	True
5985::span:0:10	5985::span:36:43	True
5986::span:0:11	5986::span:27:34	True
5987::span:0:16	5987::span:36:44	True
5988::span:20:26	5988::span:8:17	True
5990::span:19:27	5990::span:8:16	True
5992::span:0:12	5992::span:40:45	True
5993::span:0:12	5993::span:76:83	True
5994::span:7:36	5994::span:79:84	False
5995::span:0:16	5995::span:42:49	True
5996::span:0:13	5996::span:78:85	True
5997::span:0:20	5997::span:100:102	False
5998::span:0:9	5998::span:135:141	False
5999::span:0:8	5999::span:33:38	True
6000::span:0:14	6000::span:38:46	True
6001::span:19:25	6001::span:8:16	True
6002::span:19:26	6002::span:8:16	True
6004::span:18:24	6004::span:8:15	True
6006::span:0:12	6006::span:25:34	True
6007::span:37:41	6007::span:8:16	True
6008::span:0:12	6008::span:30:35	True
6009::span:80:84	6009::span:8:16	True
6012::span:0:11	6012::span:39:45	True
6013::span:26:33	6013::span:8:13	True
6015::span:0:12	6015::span:51:60	True
6016::span:38:45	6016::span:8:22	True
6017::span:0:10	6017::span:23:33	True
6018::span:0:12	6018::span:70:78	True
6019::span:0:12	6019::span:49:55	True
6020::span:0:18	6020::span:49:54	True
6021::span:23:30	6021::span:8:20	True
6022::span:0:16	6022::span:29:33	True
6023::span:0:11	6023::span:29:37	False
6024::span:33:38	6024::span:8:13	True
6025::span:8:11	6025::span:34:55	True
6026::span:0:8	6026::span:70:76	True
6027::span:0:11	6027::span:66:74	True
6029::span:0:4	6029::span:21:45	False
6030::span:0:11	6030::span:40:50	True
6032::span:23:28	6032::span:8:12	True
6034::span:0:15	6034::span:43:48	True
6035::span:0:5	6035::span:35:39	False
6036::span:42:46	6036::span:8:15	True
6037::span:0:16	6037::span:37:41	True
6038::span:50:62	6038::span:148:157	False
6039::span:18:22	6039::span:72:81	False
6040::span:0:21	6040::span:92:97	True
6042::span:67:73	6042::span:44:53	False
6043::span:0:10	6043::span:24:26	True
6044::span:0:16	6044::span:158:163	True
6046::span:0:4	6046::span:20:30	False
6047::span:0:10	6047::span:87:93	True
6048::span:0:4	6048::span:44:47	False
6049::span:4:16	6049::span:40:48	True
6050::span:0:11	6050::span:30:35	True
6051::span:0:11	6051::span:33:41	True
6052::span:397:403	6052::span:27:32	True
6053::span:0:15	6053::span:41:46	True
6054::span:0:11	6054::span:37:43	True
6055::span:0:5	6055::span:23:28	False
6056::span:0:4	6056::span:198:204	True
6057::span:0:12	6057::span:31:40	True
6058::span:8:12	6058::span:28:39	False
6059::span:0:12	6059::span:28:35	True
6060::span:0:14	6060::span:92:97	True
6062::span:16:22	6062::span:8:13	True
6063::span:0:22	6063::span:108:116	True
6064::span:16:20	6064::span:8:13	True
6065::span:0:9	6065::span:71:76	True
6066::span:18:25	6066::span:8:15	True
6069::span:8:11	6069::span:36:42	True
6070::span:0:9	6070::span:36:40	True
6071::span:7:14	6071::span:50:58	True
6072::span:0:12	6072::span:37:43	True
6073::span:0:19	6073::span:36:41	True
6074::span:43:49	6074::span:24:40	True
6075::span:0:4	6075::span:22:31	False
6076::span:23:31	6076::span:8:13	True
6077::span:29:42	6077::span:8:15	True
6078::span:0:10	6078::span:21:27	True
6079::span:13:16	6079::span:26:37	True
6080::span:48:53	6080::span:8:13	False
6081::span:0:9	6081::span:43:47	True
6082::span:255:259	6082::span:32:42	True
6083::span:0:12	6083::span:31:37	True
6084::span:24:29	6084::span:8:15	True
6085::span:34:42	6085::span:8:17	True
6086::span:27:34	6086::span:19:24	True
6087::span:0:8	6087::span:97:116	True
6088::span:16:28	6088::span:44:49	True
6089::span:0:11	6089::span:28:34	False
6090::span:36:42	6090::span:8:19	True
6091::span:0:13	6091::span:91:99	False
6093::span:0:6	6093::span:24:27	False
6094::span:50:54	6094::span:8:17	False
6095::span:0:11	6095::span:34:38	True
6096::span:0:20	6096::span:46:53	False
6097::span:0:20	6097::span:39:44	True
6098::span:0:10	6098::span:20:28	True
6099::span:0:16	6099::span:37:40	True
6100::span:24:27	6100::span:8:13	True
6101::span:0:18	6101::span:109:120	True
6102::span:0:5	6102::span:34:38	True
6103::span:0:9	6103::span:20:24	True
6104::span:9:16	6104::span:42:51	False
6105::span:83:101	6105::span:30:36	False
6106::span:0:11	6106::span:33:39	True
6107::span:0:7	6107::span:25:30	False
6108::span:0:14	6108::span:149:158	False
6109::span:30:36	6109::span:8:17	True
6110::span:0:9	6110::span:88:93	False
6111::span:0:5	6111::span:22:29	False
6112::span:6:19	6112::span:34:44	True
6113::span:0:13	6113::span:27:32	True
6114::span:0:19	6114::span:47:57	True
6115::span:0:11	6115::span:35:42	True
6116::span:98:103	6116::span:23:30	False
6117::span:33:37	6117::span:8:17	False
6118::span:16:24	6118::span:8:13	True
6119::span:0:10	6119::span:124:134	True
6120::span:0:11	6120::span:126:141	True
6121::span:0:16	6121::span:118:123	True
6123::span:0:20	6123::span:66:78	True
6124::span:0:17	6124::span:43:50	True
6125::span:16:22	6125::span:8:13	True
6126::span:0:11	6126::span:36:43	True
6127::span:0:15	6127::span:42:53	True
6128::span:0:11	6128::span:33:40	True
6130::span:19:27	6130::span:8:16	True
6131::span:0:16	6131::span:76:85	True
6132::span:0:11	6132::span:40:50	True
6135::span:26:30	6135::span:8:13	True
6136::span:46:50	6136::span:8:13	False
6137::span:0:11	6137::span:28:32	True
6138::span:0:8	6138::span:34:37	True
6139::span:0:14	6139::span:44:48	True
6141::span:0:16	6141::span:38:42	False
6142::span:0:9	6142::span:34:41	True
6143::span:0:10	6143::span:81:101	True
6144::span:0:9	6144::span:52:58	True
6145::span:0:6	6145::span:32:34	True
6146::span:57:79	6146::span:177:188	True
6147::span:0:9	6147::span:38:44	True
6148::span:0:10	6148::span:98:109	True
6149::span:29:36	6149::span:8:13	True
6151::span:29:34	6151::span:8:16	True
6152::span:0:11	6152::span:21:27	True
6153::span:19:32	6153::span:123:132	True
6154::span:0:5	6154::span:49:58	False
6155::span:0:8	6155::span:34:39	True
6157::span:0:5	6157::span:19:31	True
6158::span:0:14	6158::span:42:47	True
6159::span:0:10	6159::span:30:37	True
6160::span:813:827	6160::span:37:44	False
6161::span:39:56	6161::span:8:13	True
6162::span:0:5	6162::span:24:30	True
6163::span:28:32	6163::span:8:25	True
6164::span:221:230	6164::span:8:12	True
6166::span:0:9	6166::span:28:35	True
6167::span:0:18	6167::span:43:59	True
6168::span:0:13	6168::span:39:48	False
6169::span:0:8	6169::span:25:33	False
6170::span:0:17	6170::span:31:37	True
6171::span:0:14	6171::span:98:105	True
6172::span:27:33	6172::span:8:13	True
6173::span:0:6	6173::span:35:38	False
6175::span:0:11	6175::span:45:52	True
6176::span:12:22	6176::span:37:46	False
6178::span:48:53	6178::span:21:28	True
6179::span:61:66	6179::span:8:16	True
6180::span:0:12	6180::span:32:37	True
6181::span:26:32	6181::span:8:14	True
6182::span:0:12	6182::span:41:48	True
6183::span:0:8	6183::span:35:39	True
6184::span:32:37	6184::span:8:19	False
6185::span:0:8	6185::span:43:50	True
6186::span:0:12	6186::span:38:46	True
6188::span:0:17	6188::span:33:39	True
6191::span:0:9	6191::span:23:31	True
6193::span:0:9	6193::span:34:39	True
6195::span:0:15	6195::span:38:41	True
6196::span:51:57	6196::span:8:20	True
6197::span:0:18	6197::span:40:48	True
6198::span:0:13	6198::span:83:93	False
6199::span:20:26	6199::span:8:17	True
6200::span:0:13	6200::span:43:49	True
6201::span:0:12	6201::span:74:78	True
6202::span:15:21	6202::span:8:12	True
6203::span:0:9	6203::span:36:42	True
6204::span:0:16	6204::span:141:153	False
6205::span:0:11	6205::span:25:32	True
6206::span:23:27	6206::span:8:14	False
6207::span:0:4	6207::span:35:40	False
6208::span:0:4	6208::span:18:25	True
6210::span:362:373	6210::span:8:15	True
6211::span:0:10	6211::span:38:48	True
6212::span:0:12	6212::span:81:93	True
6213::span:0:10	6213::span:123:137	True
6214::span:0:10	6214::span:42:47	True
6216::span:46:55	6216::span:8:18	True
6217::span:0:11	6217::span:40:45	True
6218::span:0:12	6218::span:52:57	True
6219::span:18:23	6219::span:8:15	True
6221::span:28:35	6221::span:8:14	True
6222::span:32:38	6222::span:8:15	True
6223::span:0:14	6223::span:50:56	True
6224::span:245:250	6224::span:8:14	True
6225::span:52:62	6225::span:26:49	True
